company_name,credit_code,registration_date,company_type,legal_representative,registered_capital,registered_capital_value,registered_capital_unit,province,city,registration_address,business_scope,is_agriculture,is_manufacturing,company_scale,business_keyword_count,data_quality_score
中国 长安汽车 集团 合肥 投资 有限公司 肥 东安 行 分公司,91340122MA2TFELD7R,2019-02-13,未知类型,商利雷,0(万元),0.0,万元,安徽,合肥,安徽省 合肥市 肥东县 经济 开发区 包公 大道 北侧 镇 西路 东侧 1 号,汽车 销售 ； 汽车 零部件 及 轮胎 批发 零售 ； 汽车 维修 汽车 美容 装饰 汽车信息 咨询服务 ； 二手 汽车交易 及 中介 服务 ； 保险 事务 代理 。,否,否,微型,28,6
亳州市 张亚伟 药业 有限公司,91341600MA2TFEYY1U,2019-02-13,未知类型,张亚伟,50万元人民币,0.0,万元,安徽,亳州,安徽省 亳州市 经开区 魏 武大 道 康美 ( 亳州 ) 华佗 国际 中药 城 会展中心 578,"中药材 购销 ( 系 未经 炮制 及 药品 标准 或 炮制 规范 允许 初加工 的 中药材 ) , 农副产品 购销 , 农产品 初加工 , 香辛料 食用 原料 销售 , 食品 销售 。 ( 依法 须 经 批准 的 项目 , 经 相关 部门 批准 后方 可 开展 经营 活动 )",否,是,微型,50,6
亳州 顾夏缘 药业 有限公司,91341600MA2TFEQQ50,2019-02-13,未知类型,顾玉山,300(万元),300.0,万元,安徽,亳州,安徽省 亳州市 经开区 魏 武大 道 康美 亳州 华佗 国际 中药 城 9 区 10663,"中药材 购销 系 未经 炮制 及 药品 标准 或 炮制 规范 允许 初加工 的 中药材 ， 农副产品 购销 ， 农产品 初加工 , 香辛料 食用 原料 销售 , 食品 销售 。",否,是,中型,30,8
六 安徽 厨 餐饮 管理 服务 有限公司,91341500MA2TFF19XA,2019-02-13,未知类型,张杨,50(万元),50.0,万元,安徽,六安,安徽省 六安 经济 技术开发区 上 东 阳光城 13 号楼 13 - 14 铺,餐饮 管理 咨询 ； 餐饮 项目 投资 ； 餐饮 文化 活动 交流 策划 ； 酒店用品 厨房设备 及 用品 建材 ， 服装 日用百货 销售 ； 经营 旅馆业 ； 餐饮 服务 ； 茶 ， 饮料 销售 ； 粮油 蔬菜 及其 他 农副产品 的 批发 配送 ； 学校 企业 事业单位 食堂 承包 ； 废 造纸 原料 废金属 报废 电子产品 报废 机电设备 及其 零部件 回收 。 未经 金融 监管部门 批准 ， 不得 从事 吸取 存款 融资 担保 代客 理财 等 金融服务 。,否,否,小型,78,8
中国 长安汽车 集团 合肥 投资 有限公司 包河 安行 分公司,91340111MA2TFEJD47,2019-02-13,未知类型,王碧刚,0(万元),0.0,万元,安徽,合肥,合肥市 包河 经济 开发区 纬 五路 北 包河 大道 东 1 幢,汽车 销售 ； 汽车 零部件 及 轮胎 批发 零售 代销 代售 ； 汽车 维修 ； 汽车 美容 装饰 ； 汽车信息 咨询服务 ； 二手车 交易 及 中介 服务 ； 保险 事务 代理 。,否,否,微型,32,6
临泉县 航鑫 电子商务 有限公司,91341221MA2TFEXN53,2019-02-13,未知类型,牛秋平,50(万元),50.0,万元,安徽,阜阳,安徽省 阜阳市 临泉县 鲖 城镇 鲖 西 居委会 同西 1 - 191 号,电子产品 日用百货 服装鞋帽 文化用品 办公用品 化妆品 体育用品 家用电器 工艺品 不 含 文物 针纺织品 电子刊物 图书 不 含 教科书 线 上线 下 销售 ， 组织 文化 艺术交流 活动 ， 展览 展示 服务 ， 企业 策划 。,否,否,小型,35,8
利辛县 玉庆 珠宝 有限公司,91341623MA2TFH742H,2019-02-13,未知类型,马庆,30(万元),30.0,万元,安徽,亳州,安徽省 亳州市 利辛县 王 市镇 马高 庄村,黄金 玉石 零售 。,否,否,小型,4,8
六安市 金安区 易海 再生资源 有限公司,91341502MA2TFF4M5A,2019-02-13,有限责任公司,张从兵,"1,500(万元)",0.0,万元,安徽,六安,安徽省 六安市 金安区 双河 镇 工业 集中区,废金属 的 回收 加工 ； 金属 包装桶 的 加工 销售 不 含 产业政策 限制 禁止 类 ； 金属材料 的 销售 切割 加工 ； 包装材料 建材 汽车 零部件 金属制品 化工产品 不 含 危险品 办公用品 日用品 的 销售 。,否,是,微型,37,8
凤阳县 春花 服装辅料 有限公司,91341126MA2TFE7X14,2019-02-13,未知类型,黄德美,50(万元),50.0,万元,安徽,滁州,安徽省 滁州市 凤阳县 武店 镇 山王 村,服装 及 服装辅料 加工 与 销售 。,否,是,小型,7,8
亳州市 正宇 工程机械 租赁 有限公司,91341600MA2TFE2F2G,2019-02-13,未知类型,崔兵兵,200(万元),200.0,万元,安徽,亳州,安徽省 亳州市 谯城区 芍花 路西 马园 中心 街 33 号,建筑工程 机械 与 设备 经营 租赁 ， 建筑 工程施工 ， 建筑施工 ， 建筑 垃圾 运输 ， 地基基础 工程 土石方 工程 市政道路 工程 园林绿化 工程施工 ； 建筑 劳务 分包 依法 须 经 批准 的 项目 ， 经 相关 部门 批准 后方 可 开展 经营 活动,否,否,中型,44,8
亳州 杨茂堂 药业 有限公司,91341600MA2TFEXU26,2019-02-13,未知类型,杨茂堂,50(万元),50.0,万元,安徽,亳州,安徽省 亳州市 经开区 魏 武大 道 康美 亳州 华佗 国际 中药 城 23230 号,中药材 购销 ( 系 未经 炮制 及 药品 标准 或 炮制 规范 允许 初加工 的 中药材 ) ； 农副产品 购销 ； 农产品 初加工 ； 食品 销售 依法 须 经 批准 的 项目 ， 经 相关 部门 批准 后方 可 开展 经营 活动,否,是,小型,42,8
亳州 程利英 药业 有限公司,91341600MA2TFEXD3T,2019-02-13,未知类型,程利英,100(万元),100.0,万元,安徽,亳州,安徽省 亳州市 经开区 魏 武大 道 康美 ( 亳州 ) 华佗 国际 中药 城 21239 号,中药材 购销 ( 系 未经 炮制 及 药品 标准 或 炮制 规范 允许 初加工 的 中药材 ) ； 农副产品 购销 ； 农产品 初加工 ； 食品 销售 依法 须 经 批准 的 项目 ， 经 相关 部门 批准 后方 可 开展 经营 活动,否,是,中型,42,8
凤阳 智豪 制衣 有限公司,91341126MA2TFEW35W,2019-02-13,未知类型,刘兴,100(万元),100.0,万元,安徽,滁州,安徽省 滁州市 凤阳县 黄湾 乡 大 新村 西 刘队 431 号,加工 服装 及 辅料 ， 鞋帽 针纺织品 皮具 箱包 床上用品 日用百货 纺织机械 及 配件 化学纤维 及 制品 纱线 酒店用品 的 销售 依法 须 经 批准 的 项目 ， 经 相关 部门 批准 后方 可 开展 经营 活动,否,是,中型,37,8
六安市 爱之心 养老 服务 有限公司,91341500MA2TFEKT14,2019-02-13,未知类型,徐燕,100(万元),100.0,万元,安徽,六安,安徽省 六安市 金安区 红街 二期 20 号楼 201,养老 服务 。,否,否,中型,3,8
六安 融拓 进出口 贸易 有限公司,91341500MA2TFEFD9Q,2019-02-13,未知类型,吴铭,50(万元),50.0,万元,安徽,六安,安徽省 六安市 金安区 世纪 广场 西侧 红街 E 区 E1 - 057 号,货物 或 技术 进出口 国家 禁止 或 涉及 行政 审批 的 货物 和 技术 进出口 除外 ； 鞋 鞋材 服饰 皮革制品 五金制品 工艺品 销售 。,否,否,小型,25,8
亳州市 梦恒 药业 有限公司,91341600MA2TFEWY99,2019-02-13,未知类型,王海峰,50(万元),50.0,万元,安徽,亳州,安徽省 亳州市 经开区 魏 武大 道 康美 亳州 华佗 国际 中药 城 3 区 K3086,"中药材 购销 系 未经 炮制 及 药品 标准 或 炮制 规范 允许 初加工 的 中药材 ， 农副产品 购销 ， 农产品 初加工 , 香辛料 食用 原料 销售 , 食品 销售 。",否,是,小型,30,8
亳州 孙雪 药业 有限公司,91341600MA2TFF5G2R,2019-02-13,有限责任公司,孙雪,500(万元),500.0,万元,安徽,亳州,安徽省 亳州市 经开区 魏 武大 道 康美 亳州 华佗 国际 中药 城 10780 号,中药材 购销 ( 系 未经 炮制 及 药品 标准 或 炮制 规范 允许 初加工 的 中药材 ) ； 农副产品 购销 ； 农产品 初加工 ； 食品 销售 依法 须 经 批准 的 项目 ， 经 相关 部门 批准 后方 可 开展 经营 活动,否,是,中型,42,10
凤阳县 万足 食品 加工厂,91341126MA2TFE7G2R,2019-02-13,个人独资企业,张林林,0(万元),0.0,万元,安徽,滁州,安徽省 滁州市 凤阳县 大庙 镇 希望 村,熟食 加工 与 销售 。,否,是,微型,5,8
亳州市 雨阳 家政 服务 有限公司,91341600MA2TFF6J3L,2019-02-13,有限责任公司,徐晓华,666(万元),666.0,万元,安徽,亳州,安徽省 亳州市 谯城区 芍花 西路 666 号,物业管理 ， 家政 服务 ， 绿化 管理 ， 清洁用品 销售 。,否,否,中型,11,10
亳州 巴音 药业 有限公司,91341600MA2TFDXQ7B,2019-02-13,未知类型,丁继业,100(万元),100.0,万元,安徽,亳州,安徽省 亳州市 经开区 魏 武大 道 康美 亳州 华佗 国际 中药 城十区 10208,"中药材 购销 系 未经 炮制 及 药品 标准 或 炮制 规范 允许 初加工 的 中药材 ， 农副产品 购销 ， 农产品 初加工 , 香辛料 食用 原料 销售 , 食品 销售 。",否,是,中型,30,8
六安 寻陆 电子商务 有限公司,91341500MA2TFEK208,2019-02-13,未知类型,刘芳,50(万元),50.0,万元,安徽,六安,安徽省 六安市 金安区 东方 蓝海 小区 4 号楼 2 单元 2104,预 包装 食品 茶叶 茶具 土特产 网上 销售 。,否,否,小型,9,8
亳州 朱紫涵 药业 有限公司,91341600MA2TFE1J9K,2019-02-13,有限责任公司,朱利名,500(万元),500.0,万元,安徽,亳州,安徽省 亳州市 经开区 魏 武大 道 康美 亳州 华佗 国际 中药 城 361 号,中药材 购销 ( 系 未经 炮制 及 药品 标准 或 炮制 规范 允许 初加工 的 中药材 ) ； 农副产品 购销 ； 农产品 初加工 ； 食品 销售 依法 须 经 批准 的 项目 ， 经 相关 部门 批准 后方 可 开展 经营 活动,否,是,中型,42,10
亳州市 诺涵 药业 有限公司,91341600MA2TFDY355,2019-02-13,未知类型,李小飞,50(万元),50.0,万元,安徽,亳州,安徽省 亳州市 经开区 魏 武大 道 康美 亳州 华佗 国际 中药 城 1 区 61005,中药材 购销 系 未经 炮制 及 药品 标准 或 炮制 规范 允许 初加工 的 中药材 ， 农副产品 购销 ， 农产品 初加工 。,否,是,小型,22,8
亳州市 许氏 药业 有限公司,91341600MA2TFEW6XE,2019-02-13,未知类型,许士伟,160(万元),160.0,万元,安徽,亳州,安徽省 亳州市 经开区 魏 武大 道 康美 亳州 华佗 国际 中药 城 3 区 21016,"中药材 购销 系 未经 炮制 及 药品 标准 或 炮制 规范 允许 初加工 的 中药材 ， 农副产品 购销 ， 农产品 初加工 , 香辛料 食用 原料 销售 , 食品 销售 。",否,是,中型,30,8
亳州市 鑫影 药业 有限公司,91341600MA2TFENF6E,2019-02-13,未知类型,张淑英,20(万元),20.0,万元,安徽,亳州,安徽省 亳州市 经开区 魏 武大 道 康美 亳州 华佗 国际 中药 城 2 区 K2073,中药材 购销 系 未经 炮制 及 药品 标准 或 炮制 规范 允许 初加工 的 中药材 ， 农副产品 购销 ， 农产品 初加工 ， 香辛料 食用 原料 销售 ， 食品 销售 。,否,是,小型,30,8
亳州市 千鼎诺 建筑 装饰 有限公司,91341600MA2TFE7950,2019-02-13,未知类型,张大春,800(万元),800.0,万元,安徽,亳州,安徽省 亳州市 谯城区 花 戏楼 路 西湖 雅苑 127 号,房屋建筑 工程 市政道路 工程 建筑 装饰 工程 管道工程 电力工程 园林绿化 工程 体育场馆 设施 工程 城市 及 道路 照明 工程 消防设施 工程 园林 古建筑 工程施工 ， 建筑 劳务 分包 ， 装饰 材料 销售 ， 室内装饰 装修 工程施工 依法 须 经 批准 的 项目 ， 经 相关 部门 批准 后方 可 开展 经营 活动,否,否,中型,52,8
亳州 圣赢 药业 有限公司,91341600MA2TFEFN0B,2019-02-13,未知类型,张凤明,100(万元),100.0,万元,安徽,亳州,安徽省 亳州市 经开区 魏 武大 道 康美 亳州 华佗 国际 中药 城 23807 号,中药材 购销 ( 系 未经 炮制 及 药品 标准 或 炮制 规范 允许 初加工 的 中药材 ) ； 农副产品 购销 ； 农产品 初加工 ； 食品 销售 。,否,是,中型,27,8
凤台县 咏梅 商贸 有限公司,91340421MA2TFDWQ0N,2019-02-13,未知类型,张咏,50(万元),50.0,万元,安徽,淮南,安徽省 淮南市 凤台县 城关镇 青年 北路 金汇 广场 地下 商城 - 1555 室,计算机 软硬件 开发 及 销售 ， 电脑 耗材 网络设备 通信 设备 数码产品 电工 及 电料 电子产品 工矿 配件 高低压 成套设备 建筑材料 家用电器 化工产品 不 含 危险 化学品 日用百货 办公用品 工艺礼品 装潢 材料 工程 机械设备 服装鞋帽 化妆品 烟酒 农膜 农具 办公自动化 设备 及 用品 销售 ， 集成系统 维修 ， LED 制作 及 亮化 工程 ， 门禁系统 安防 监控 设备 交通信号 设施 安装 及 维修 ， 网络 技术开发 及 咨询 ， 林业 资源 调查 及 测绘 服务 ， 生态 监测 服务 ， 建筑安装 工程 ， 园林绿化 工程 ， 土石方 工程 ， 汽车 租赁 服务 ， 餐饮 服务 ， 广告设计 制作 发布 及 技术 咨询服务 ， 代办 中国电信 中国联通 中国移动 授权 业务 依法 须 经 批准 的 项目 ， 经 相关 部门 批准 后方 可 开展 经营 活动,否,否,小型,125,8
亳州市 宏氏 药业 有限公司,91341600MA2TFEFE7Q,2019-02-13,未知类型,吴军,100(万元),100.0,万元,安徽,亳州,安徽省 亳州市 经开区 魏 武大 道 康美 亳州 华佗 国际 中药 城 会展中心 711,中药材 购销 系 未经 炮制 及 药品 标准 或 炮制 规范 允许 初加工 的 中药材 ； 农副产品 购销 ； 农产品 初加工 ； 香辛料 食用 原料 销售 ； 食品 销售 。,否,是,中型,30,8
六安市 叶集区 启保 木业 加工厂,92341500MA2TFF0931,2019-02-13,个体工商户,李启保,0(万元),0.0,万元,安徽,六安,六安市 叶集区 柳树 村,木材 成品 半成品 及其 卷皮 加工 与 销售,否,是,微型,8,8
亳州 继威 药业 有限公司,91341600MA2TFEYE81,2019-02-13,未知类型,穆兴豹,50(万元),50.0,万元,安徽,亳州,安徽省 亳州市 经开区 魏 武大 道 康美 ( 亳州 ) 华佗 国际 中药 城 62009 号,中药材 购销 ( 系 未经 炮制 及 药品 标准 或 炮制 规范 允许 初加工 的 中药材 ) ； 农副产品 购销 ； 农产品 初加工 ； 食品 销售 。,否,是,小型,27,8
亳州市 翘楚 药业 有限公司,91341600MA2TFF2F51,2019-02-13,未知类型,杨伟亚,100(万元),100.0,万元,安徽,亳州,安徽省 亳州市 经开区 魏 武大 道 康美 ( 亳州 ) 华佗 国际 中药 城 3 区 21071,"中药材 购销 系 未经 炮制 及 药品 标准 或 炮制 规范 允许 初加工 的 中药材 ， 农副产品 购销 ， 农产品 初加工 , 香辛料 食用 原料 销售 , 食品 销售 。",否,是,中型,30,8
亳州市 凤鸣 农业 发展 有限公司,91341600MA2TFE971W,2019-02-13,未知类型,张亚飞,100(万元),100.0,万元,安徽,亳州,安徽省 亳州市 谯城区 立德 乡 立德 行政村 毛庄 自然村 10 号,水产品 养殖 销售 ， 中药材 农作物 种植 ， 农产品 初加工 ， 农副产品 购销 ， 养殖 技术 的 研发 推广 及 技术转让 。,是,是,中型,22,8
六安市 云扬 建筑 劳务 有限公司,91341500MA2TFF3F15,2019-02-13,未知类型,胡云霞,100(万元),100.0,万元,安徽,六安,安徽省 六安市 金安区 长安 南路 金 皖西 广场 商务 公寓 西 1201 室,建筑 劳务 分包 ； 工程机械 租赁 ； 建材 销售 ； 管道 管件 销售 。,否,否,中型,14,8
中安 创宇 科技 发展 有限公司 金寨 分公司,91341524MA2TFDY861,2019-02-13,未知类型,邱昌玉,0(万元),0.0,万元,安徽,六安,安徽省 六安市 金寨县 梅山镇 惠民 家园 5 栋 1001 室,智能 设备 的 技术 研发 技术咨询 技术 服务 技术转让 。,否,否,微型,10,6
亳州 丁成义 药业 有限公司,91341600MA2TFEKC2X,2019-02-13,未知类型,丁成义,10(万元),10.0,万元,安徽,亳州,安徽省 亳州市 经开区 魏 武大 道 康美 亳州 华佗 国际 中药 城 23207,中药材 购销 ( 系 未经 炮制 及 药品 标准 或 炮制 规范 允许 初加工 的 中药材 ) ； 农副产品 购销 ； 农产品 初加工 ； 食品 销售 依法 须 经 批准 的 项目 ， 经 相关 部门 批准 后方 可 开展 经营 活动,否,是,小型,42,8
亳州 伟达 药业 有限公司,91341600MA2TFELF3R,2019-02-13,未知类型,张杰,200(万元),200.0,万元,安徽,亳州,安徽省 亳州市 经开区 魏 武大 道 康美 亳州 华佗 国际 中药 城 3 区 20807,"中药材 购销 系 未经 炮制 及 药品 标准 或 炮制 规范 允许 初加工 的 中药材 ， 农副产品 购销 ， 农产品 初加工 , 香辛料 食用 原料 销售 , 食品 销售 。",否,是,中型,30,8
亳州 浩恩 药业 有限公司,91341600MA2TFEFTX9,2019-02-13,未知类型,马心阔,300(万元),300.0,万元,安徽,亳州,安徽省 亳州市 经开区 魏 武大 道 康美 亳州 华佗 国际 中药 城 5 区 25070,"中药材 购销 系 未经 炮制 及 药品 标准 或 炮制 规范 允许 初加工 的 中药材 ， 农副产品 购销 ， 农产品 初加工 , 香辛料 食用 原料 销售 , 食品 销售 。",否,是,中型,30,8
亳州市 印禾堂 药业 有限公司,91341600MA2TFEPR7H,2019-02-13,未知类型,张辉,50(万元),50.0,万元,安徽,亳州,安徽省 亳州市 经开区 魏 武大 道 康美 亳州 华佗 国际 中药 城 7 区 11182,"中药材 购销 系 未经 炮制 及 药品 标准 或 炮制 规范 允许 初加工 的 中药材 ， 农副产品 购销 ， 农产品 初加工 , 香辛料 食用 原料 销售 , 食品 销售 。",否,是,小型,30,8
六 安乐 邦 建筑材料 有限公司,91341503MA2TFF413X,2019-02-13,未知类型,张金红,240万元人民币,0.0,万元,安徽,六安,六安市 裕安区 平桥 工业园 金盛 钢材市场 30 号楼 618 号,"钢材 水泥 五金 销售 。 ( 依法 须 经 批准 的 项目 , 经 相关 部门 批准 后方 可 开展 经营 活动 )",否,否,微型,23,6
六安 君泰 财务管理 有限责任 公司,91341500MA2TFEDU5F,2019-02-13,未知类型,庞世勇,100(万元),100.0,万元,安徽,六安,安徽省 六安市 裕安区 佛子岭 路上 城 国际 G9 号楼 107 铺,财务管理 与 咨询 ； 企业 代理 记账 ； 工商登记 事务 代理 ； 企业 管理 咨询 ； 商务 二手车 信息 服务 咨询 ； 信息 中介 服务 ； 房地产 中介 服务 ； 房屋 租赁 ； 楼盘 代理 策划 与 销售 ； 接受 其他 机构 委托 从事 业务流程 外 包 信息技术 外 包 信息技术 服务 ； 计算机软件 技术 服务 技术咨询 技术开发 技术转让 ； 网站 建设 ； 数据处理 服务 ； 信用风险 评估 与 咨询 。,否,否,中型,71,8
亳州 胡徐 药业 有限公司,91341600MA2TFDY948,2019-02-13,未知类型,徐玉伟,10(万元),10.0,万元,安徽,亳州,安徽省 亳州市 经开区 魏 武大 道 康美 亳州 华佗 国际 中药 城 23811 号,中药材 购销 ( 系 未经 炮制 及 药品 标准 或 炮制 规范 允许 初加工 的 中药材 ) ； 农副产品 购销 ； 农产品 初加工 ； 食品 销售 依法 须 经 批准 的 项目 ， 经 相关 部门 批准 后方 可 开展 经营 活动,否,是,小型,42,8
利辛县 鑫 聚 物流 有限公司,91341623MA2TFGFAXH,2019-02-14,有限责任公司,吴云波,200(万元),200.0,万元,安徽,亳州,安徽省 亳州市 利辛县 城关镇 晴岚 路 晴岚 溪 小区,道路 普通 货物运输 大型 物件 运输 一类 ； 汽车 小汽车 除外 销售 ； 汽车 租赁 不 含 汽车 出租 营运 业务 ； 仓储 不 含 化学 危险品 ； 装卸 ； 保险代理 服务 。,否,否,中型,33,10
中国 长安汽车 集团 合肥 投资 有限公司 瑶海长 福分 公司,91340102MA2TFGTJ21,2019-02-14,未知类型,杨波,0(万元),0.0,万元,安徽,合肥,安徽省 合肥市 瑶海区 汴河 路 安徽 国际 汽车城 9 号,汽车 销售 汽车 零部件 及 轮胎 批发 零售 汽车 维修 汽车 美容 装饰 汽车信息 咨询服务 二手 汽车交易 及 中介 服务 保险 事务 代理 。,否,否,微型,24,6
亳州 张艳荣 药业 有限公司,91341600MA2TFFM0XP,2019-02-14,有限责任公司,张艳荣,200(万元),200.0,万元,安徽,亳州,安徽省 亳州市 经开区 魏 武大 道 康美 ( 亳州 ) 华佗 国际 中药 城 21813 号,中药材 购销 ( 系 未经 炮制 及 药品 标准 或 炮制 规范 允许 初加工 的 中药材 ) ； 农副产品 购销 ； 农产品 初加工 ； 食品 销售 依法 须 经 批准 的 项目 ， 经 相关 部门 批准 后方 可 开展 经营 活动,否,是,中型,42,10
合肥 云窝 房地产 经纪 有限公司,91340111MA2TFFJJ6R,2019-02-14,有限责任公司,汪灏,100(万元),100.0,万元,安徽,合肥,合肥市 包河区 临滨苑 写字楼 A 栋 1203,房地产 经纪 服务 ； 房地产 信息 咨询 ； 房屋 按揭 事务 代理 ； 房地产 营销策划 ； 房屋 销售 租赁 ； 物业管理 ； 清洁 服务 ； 室内外 装饰 工程 。,否,否,中型,29,10
亳州市 佰祥 生物科技 有限公司,91341600MA2TFGP441,2019-02-14,有限责任公司,刘娟,500(万元),500.0,万元,安徽,亳州,安徽省 亳州市 经开区 现代 中药 产业园 B 区华一 药业 公司 大楼 二楼 东侧,食品 生产 ， 食品 销售 ， 消毒 产品 生产 ， 消毒 产品销售 ， 从事 生物科技 领域 内 的 技术开发 技术 服务 技术转让 ， 农副产品 购销 ， 农产品 初加工 ， 农业 技术推广 ， 仓储 服务 不 含 危险 化学品 不 含 易燃易爆 物品 。 依法 须 经 相关 批准 的 项目 ， 经 相关 部门 批准 后方 可 开展 经营 活动,否,是,中型,60,10
亳州市 傲强 再生资源 有限公司,91341600MA2TFFQM54,2019-02-14,有限责任公司,桑帅,100(万元),100.0,万元,安徽,亳州,安徽省 亳州市 谯城区 淝河 镇桑寨 行政村 桑 竹园 自然村 59 号,再生资源 回收 加工 不 含 固体废物 危险废物 报废 汽车 等 需 相关 部门 批准 的 项目 依法 须 经 批准 的 项目 ， 经 相关 部门 批准 后方 可 开展 经营 活动,否,是,中型,32,10
亳州 张申 药业 有限公司,91341600MA2TFFLW5L,2019-02-14,有限责任公司,张海彬,60(万元),60.0,万元,安徽,亳州,安徽省 亳州市 经开区 魏 武大 道 康美 亳州 华佗 国际 中药 城 1 区 20136,中药材 购销 系 未经 炮制 及 药品 标准 或 炮制 规范 允许 初加工 的 中药材 ， 农副产品 购销 ， 农产品 初加工 。,否,是,小型,22,10
亳州市 胡龙 商贸 有限公司,91341600MA2TFFCU1R,2019-02-14,有限责任公司,胡文广,100(万元),100.0,万元,安徽,亳州,安徽省 亳州市 谯城区 亳古路 29 号,卷烟 零售 雪茄烟 零售 ， 食品 销售 ， 日用百货 办公用品 五金产品 电子产品 批发 兼 零售 。,否,否,中型,16,10
亳州市 赢达 物业管理 有限公司,91341600MA2TFGEL3B,2019-02-14,有限责任公司,周平,100(万元),100.0,万元,安徽,亳州,安徽省 亳州市 谯城区 魏 武大 道 与 文帝 街 交叉口 工行 综合楼 1005 号,物业管理 ， 物业 服务 ， 水电 维修 ， 保洁 服务 ， 园林绿化 工程施工 。,否,否,中型,14,10
亳州市 景凤侠 土元 养殖 有限公司,91341602MA2TFFPRXR,2019-02-14,未知类型,景凤侠,60(万元),60.0,万元,安徽,亳州,安徽省 亳州市 谯城区 魏岗镇 赵庄 行政村 大丁,土元 养殖 。,是,否,小型,3,8
六安市 叶集区 佳旺 木业 有限公司,91341500MA2TFGQU36,2019-02-14,有限责任公司,何丹丹,128(万元),128.0,万元,安徽,六安,安徽省 六安市 叶集区 柳树 村,原木 收购 木材 成品 半成品 加工 与 销售 。,否,是,中型,9,10
亳州市 威丰 商贸 有限责任 公司,91341600MA2TFF8M0R,2019-02-14,有限责任公司,张威风,50(万元),50.0,万元,安徽,亳州,安徽省 亳州市 经开区 康美 中药 城 二期 F2 - 126,百货 零售 依法 须 经 批准 的 项目 ， 经 相关 部门 批准 后方 可 开展 经营 活动,否,否,小型,18,10
六安 海 贝壳 商贸 有限责任 公司,91341503MA2TFGGA6U,2019-02-14,有限责任公司,彭婷婷,30(万元),30.0,万元,安徽,六安,安徽省 六安市 裕安区 城南 镇 渡槽 村年 丰组 4 号,玩具 日用百货 文具用品 服装服饰 鞋帽 床上用品 皮革制品 饰品 针纺织品 面料 及 辅料 化妆品 及 化妆品 用具 包装 用品 工艺礼品 象牙 及其 制品 除外 体育用品 批发 零售 。,否,否,小型,27,10
中国 长安汽车 集团 合肥 投资 有限公司 巢湖 经开 区长 福分 公司,91340100MA2TFFLP8J,2019-02-14,有限责任公司,杨波,0(万元),0.0,万元,安徽,合肥,安徽 巢湖 经济 开发区 金 山路 与 金湖 大道 交口 1 号,汽车 销售 ； 汽车 零部件 及 轮胎 批发 零售 ； 汽车 维修 ； 汽车 美容 装饰 ； 汽车信息 咨询服务 ； 二手 汽车交易 及 中介 服务 ； 保险 事务 代理 。,否,否,微型,30,8
合肥 一朗 建材 有限公司,91340121MA2TFG0H1R,2019-02-14,未知类型,刘玲,100(万元),100.0,万元,安徽,合肥,长丰县 双墩 镇兴岭 村,建材 批发 ； 石子 黄沙 水泥 房建 砖材 U 型 板材 商品 混凝土 电线电缆 电缆 桥架 销售 ； 劳务 分包 除 劳务 派遣 ； 机械设备 租赁 。,否,否,中型,27,8
中国 邮政储蓄 银行 股份 有限公司 宣城市 凤凰桥 营业所,91341800MA2TFGGM45,2019-02-14,股份有限公司 国有企业,艾康凤,0(万元),0.0,万元,安徽,宣城,安徽省 宣城市 宣州区 叠嶂 中路 府 山 广场 C 幢 商业 345 号 门面房,接受 公司 委托 经营 吸收 公众 存款 ； 办理 汇兑 业务 ； 从事 银行卡 业务 ； 代理 收付 款项 及 代理 保险业务 ； 代理 发行 兑付 ， 承销 政府 债券 ； 买卖 代理 买卖 外汇 ； 代理 政策性 银行 商业银行 及其 他 金融机构 特定 业务 ； 办理 协议 存款 ； 买卖 政府 债券 金融债券 ； 办理 个人 存款 证明 服务 ； 提供 保管箱 服务 ； 办理 网上银行 业务 ； 从事 银团 贷款 业务 ； 办理 小额贷款 业务 ； 办理 基金 代销 业务 ； 办理 国内外 结算 ； 办理 票据 承兑 与 贴现 ； 从事 同业 拆借 ； 经 中国 银行业 监督管理 委员会 或 其他 享有 行政 许可权 的 机构 授权 的 业务 。,否,否,微型,113,8
亳州市 德东 建材 有限公司,91341600MA2TFGAX67,2019-02-14,有限责任公司,冯德东,80(万元),80.0,万元,安徽,亳州,安徽省 亳州市 谯城区 希夷 大道 现代 城 A 区 5 号,建材 销售 ， 建筑 机械设备 经营 与 租赁 依法 须 经 批准 的 项目 ， 经 相关 部门 批准 后方 可 开展 经营 活动,否,否,小型,24,10
凤台县 盛振 农业 发展 有限公司,91340421MA2TFGFR9F,2019-02-14,有限责任公司,盛祝学,500(万元),500.0,万元,安徽,淮南,安徽省 淮南市 凤台县 刘 集镇 高潮 居委会 蔡西队,家禽家畜 养殖 ， 水产 养殖 ， 农家乐 观光 ， 垂钓 ， 秸秆 综合利用 ， 中草药 种植 ， 粮食 瓜果 蔬菜 种植 及 销售 ， 农副产品 化肥 农药 销售 。,是,否,中型,29,10
临泉县 永好 再生资源 有限公司,91341221MA2TFF878W,2019-02-14,有限责任公司,刘永好,500(万元),500.0,万元,安徽,阜阳,安徽省 阜阳市 临泉县 宋 集镇 段小庄 村委会 前程 庄 41 号,再生资源 回收 利用 不 含 固体废物 危险废物 报废 汽车 等 需经 相关 部门 批准 的 项目 。,否,否,中型,17,10
