company_name,credit_code,registration_date,company_type,legal_representative,registered_capital,registered_capital_value,registered_capital_unit,province,city,registration_address,business_scope,is_agriculture,is_manufacturing,company_scale,business_keyword_count,data_quality_score
上海 严丸 电子科技 有限公司,91310113MA1GN8BJ66,2019-01-18,未知类型,方晓峰,50(万元人民币),0.0,万元,上海,宝山,上海市 宝山区 沪 太路 5018 号 3 幢 1 层 B1014,从事 电子科技 新能源 科技领域 内 的 技术开发 技术转让 技术咨询 ； 电缆 电线 五金 机电 五金交电 机械设备 电子设备 家具 家居 建筑 装潢 材料 玻璃制品 工艺礼品,否,否,微型,24,6
上海 佰怡 商务 咨询 有限公司,91310230MA1K2K6R1N,2019-01-18,未知类型,何阳,1000万元人民币,0.0,万元,上海,崇明,上海市 崇明 区长 兴镇 潘园 公路 1800 号 3 号楼 53897 室 ( 上海 泰和 经济 发展 区 ),"商务 咨询 , 广告设计 制作 代理 发布 , 市场 营销策划 , 企业形象 策划 , 电脑 图文 设计 , 工艺礼品 设计 ( 象牙 及其 制品 除外 ) , 翻译 服务 , 创意 服务 , 会务 服务 , 展览 展示 服务 。   依法 须 经 批准 的 项目 , 经 相关 部门 批准 后方 可 开展 经营 活动",否,否,微型,56,6
上海 丽滩 餐饮 管理 有限公司 第十二 分公司,91310117MA1J3BU2X9,2019-01-18,未知类型,李玉光,0(万元),0.0,万元,上海,松江,上海市 松江区 广富 林路 658 弄 668 号 321 室,餐饮 服务 。 依法 须 经 批准 的 项目 ， 经 相关 部门 批准 后方 可 开展 经营 活动,否,否,微型,19,6
一易 道 通 ( 上海 ) 文化 传播 有限公司,91310115MA1HAEXT4C,2019-01-18,未知类型,项昌卫,100(万元人民币),0.0,万元,上海,浦东,浦东新区 惠南镇 东征 路 133 号,文化 艺术交流 活动 策划 ， 公关活动 策划 ， 市场 营销策划 ， 舞台 造型 策划 ， 企业形象 策划 ， 品牌 策划 ， 从事 教育 科技 影视 传媒 科技领域 内 的 技术开发 技术咨询 技术 服务 技术转让 ， 会务 服务 ， 礼仪 服务 ， 摄影 摄像 服务 ， 舞台灯光 设计 ， 网页 设计 ， 设计 制作 各类 广告 。 依法 须 经 批准 的 项目 ， 经 相关 部门 批准 后方 可 开展 经营 活动,否,否,微型,72,6
上海 万任 实业 发展 有限公司,91310113MA1GN89Y67,2019-01-18,未知类型,顾万金,100(万元人民币),0.0,万元,上海,宝山,上海市 宝山区 高逸路 112 - 118 号 3 幢 7279 室,日用百货 机电设备 建筑 装饰 材料 家用电器 五金交电 针纺织品 厨房设备 太阳能 设备 净水 设备 汽车配件 办公用品 工艺品 象牙 及其 制品 除外 眼镜 电子产品 文体用品 家具 服装鞋帽 金属材料 包装材料 化工原料 及 产品,否,否,微型,30,6
上海 威客 新 材料 有限公司,91310115MA1HAEYK74,2019-01-19,未知类型,姜城灵,100(万元人民币),0.0,万元,上海,浦东,上海市浦东新区 沪 南路 2633 弄 1 号 11 楼 B 单元,从事 新 材料 科技领域 内 的 技术开发 技术咨询 技术转让 技术 服务 ， 装饰 材料 汽车 零配件 纸制品 塑料制品 化工原料 及 产品,否,否,微型,21,6
上海 享愉 贸易 有限公司,91310115MA1HAEYJ99,2019-01-19,未知类型,丁琼,200(万元人民币),0.0,万元,上海,浦东,上海市浦东新区 川沙 新 镇长 桥村 唐 家宅 2 号,化妆品 日用百货 办公用品 食用 农产品 的 销售 ， 从事 生物科技 领域 内 的 技术开发 技术咨询 技术转让 技术 服务 ， 营养 健康 咨询服务 ， 绿化 养护 ， 家政 服务 。 依法 须 经 批准 的 项目 ， 经 相关 部门 批准 后方 可 开展 经营 活动,否,否,微型,45,6
上海 昂口闻 文化传媒 有限公司,91310115MA1HAEYG4P,2019-01-19,未知类型,闻毅,100(万元人民币),0.0,万元,上海,浦东,上海市浦东新区 川宏路 528 号 二楼 东区,文化 艺术交流 活动 策划 ， 会展 服务 ， 营养 健康 咨询服务 ， 企业形象 策划 ， 市场 营销策划 ， 商务信息 咨询 ， 电子商务,否,否,微型,22,6
上海 菲识 信息 科技 有限公司,91310115MA1HAEYH2J,2019-01-19,未知类型,许金海,"1,000(万元人民币)",0.0,万元,上海,浦东,上海市浦东新区 川宏路 528 号 二楼 东区,从事 信息 科技 网络科技 领域 内 的 技术开发 技术咨询 技术 服务 技术转让 ， 电脑 图文 设计 制作 ， 各类 广告 的 设计 制作 代理 发布 ， 企业 管理 咨询 ， 房地产 咨询 ， 法律咨询 ， 财务咨询 ， 商务信息 咨询 ， 知识产权 代理 ， 企业 登记 代理 ， 会务 服务 ， 展览 展示 服务 ， 市场 营销策划 ， 市场 信息 咨询 与 调查,否,否,微型,62,6
上海 一瀚仓 艺术设计 有限公司,91310113MA1GN8ET7J,2019-01-21,未知类型,区润宇,50(万元人民币),0.0,万元,上海,宝山,上海市 宝山区 高逸路 112 - 118 号 3 幢 7268 室,室内装饰 设计 ； 建筑 装潢 装修 设计 ； 工业 产品设计 ； 包装 设计 ； 艺术品 除 象牙 及其 制品 设计 ； 广告设计 制作 ； 电脑 图文 设计 制作 ； 平面设计 ； 美术设计 ； 商务信息 咨询 ； 艺术品,否,是,微型,37,6
上海 号 韵 服饰 有限公司,91310120MA1HQM7C9N,2019-01-21,未知类型,李龙银,100万元人民币,0.0,万元,上海,奉贤,上海市 奉贤区 金大 公路 8139 号 1 幢 1612 室,"服装服饰 鞋帽 针纺织品 加工 ( 限 分支机构 经营 ) 批发 零售 , 服装设计 , 纺织 原料 布艺 制品 床上用品 一般 劳防 用品 日用百货 办公设备 批发 零售 , 电脑 绣花 ( 限 分支机构 经营 ) 。 依法 须 经 批准 的 项目 , 经 相关 部门 批准 后方 可 开展 经营 活动 。",否,是,微型,52,6
上海 典弗 科技 有限公司,91310117MA1J3BUX3L,2019-01-21,未知类型,吴艳秋,100(万元人民币),0.0,万元,上海,松江,上海市 松江区 泖 港 镇 中 南路 32 号,从事 计算机 科技 网络科技 信息 科技领域 内 的 技术开发 技术咨询 技术 服务 技术转让 ， 电子商务 不得 从事 增值 电信 金融业务 ， 企业 管理 咨询 ， 商务信息 咨询 ， 电子产品 办公用品 家用电器 母婴 用品 劳防 用品 包装材料 服装服饰 家居用品 针纺织品 珠宝首饰 箱包 眼镜 除 隐形眼镜 五金交电 计算机软件 及 辅助 设备 日用百货 健身器材 陶瓷制品 环保 设备 工艺礼品 批发 零售 ， 通信 建设 工程施工 ， 计算机系统 集成 及 软件开发 ， 图文 设计 制作,否,否,微型,70,6
上海 侪润 数控机床 有限公司,91310117MA1J3BY175,2019-01-21,未知类型,孙洪坤,"1,000(万元人民币)",0.0,万元,上海,松江,上海市 松江区 叶榭 镇富 成路 1270 号,普通 机械设备,否,否,微型,2,6
上海 务远 网络科技 中心,91310230MA1K2KLL8N,2019-01-21,个人独资企业,朱杰,0(万元),0.0,万元,上海,崇明,上海市 崇明 区长 兴镇 潘园 公路 1800 号 3 号楼 54927 室 上海 泰和 经济 发展 区,从事 网络 信息 化工 技术 领域 内 的 技术开发 技术转让 ， 技术咨询 技术 服务 ， 图文 设计 制作 ， 广告设计 制作 代理 发布 ， 文化 艺术交流 与 策划 ， 电力工程 ， 机电设备 安装 维修 ， 船舶 设备 及 配件 仪器仪表 办公用品 日用百货 工业 自动化 设备 的 销售 。 依法 须 经 批准 的 项目 ， 经 相关 部门 批准 后方 可 开展 经营 活动,否,是,微型,64,8
上海 侪旺 数控机床 有限公司,91310117MA1J3BY250,2019-01-21,未知类型,许金利,"1,000(万元人民币)",0.0,万元,上海,松江,上海市 松江区 叶榭 镇富 成路 1272 号,普通 机械设备,否,否,微型,2,6
上海 千凝 网络科技 工作室,91310230MA1K2KKR0D,2019-01-21,个人独资企业,葛立和,0(万元),0.0,万元,上海,崇明,上海市 崇明 区长 兴镇 潘园 公路 1800 号 3 号楼 54497 室 上海 泰和 经济 发展 区,从事 网络科技 领域 内 的 技术开发 技术咨询 技术转让 技术 服务 ， 广告设计 制作 代理 发布 ， 展览 展示 服务 ， 会务 服务 ， 计算机软件 开发 。 依法 须 经 批准 的 项目 ， 经 相关 部门 批准 后方 可 开展 经营 活动,否,否,微型,42,8
上海 主源 电子商务 有限公司,91310116MA1JBHBW4N,2019-01-21,未知类型,姜春兰,100(万元人民币),0.0,万元,上海,金山,上海市 金山 工业区 亭卫 公路 6495 弄 168 号 5 幢 1 楼 4108 室,电子商务 不得 从事 增值 电信 金融业务 ， 数据处理 服务 ， 从事 网络科技 专业 领域 内 技术开发 技术转让 技术咨询 技术 服务 ， 会务 服务 ， 展览 展示 服务 ， 电脑 图文 设计 制作 ， 广告设计 制作 ， 市场 信息 咨询 与 调查,否,否,微型,41,6
上海 君容 商务信息 咨询 有限公司,91310107MA1G0ULB9L,2019-01-21,未知类型,赵建中,"1,000(万元人民币)",0.0,万元,上海,普陀,上海市 普陀区 云岭 东路 458 弄 8 号 3 楼 358 室,商务信息 咨询 ， 企业 管理 咨询 ， 旅游 咨询 ， 企业形象 策划 ， 市场 营销策划 ， 品牌 管理 ， 文化 艺术交流 策划 ， 会务 服务 ， 展览 展示 服务 ， 建筑 装饰 建设工程 专项 设计 。 依法 须 经 批准 的 项目 ， 经 相关 部门 批准 后方 可 开展 经营 活动,否,否,微型,52,6
上海 厥 福 财务咨询 有限公司,91310120MA1HQM8N5A,2019-01-21,未知类型,马爱军,100(万元人民币),0.0,万元,上海,奉贤,上海市 奉贤区 明城路 1088 弄 7 号 1 - 2 层,财务咨询 ， 税务 咨询 ， 酒店 管理 ， 停车场 经营 管理 ， 设计 制作 各类 广告 ， 利用 自有 媒体 发布 广告 ， 商务信息 咨询 ， 文化 艺术交流 策划 ， 市场 营销策划 ， 会务 服务 ， 建筑 装饰 建设工程 专项 设计 ， 物业管理 ， 从事 货物 及 技术 进出口 业务 。 依法 须 经 批准 的 项目 ， 经 相关 部门 批准 后方 可 开展 经营 活动 。,否,否,微型,68,6
上海 原惠 木业 有限公司,91310120MA1HQM233E,2019-01-21,未知类型,郭辉,500(万元人民币),0.0,万元,上海,奉贤,上海市 奉贤区 南桥 镇南 桥路 377 号 1 幢,木材 木制品 建筑 装饰 材料 陶瓷制品 五金交电 照明 器材 酒店用品 日用百货 水性 涂料,否,否,微型,13,6
上海 凯正 贸易 有限公司,91310120MA1HQM3G6T,2019-01-21,未知类型,郑元和,100(万元人民币),0.0,万元,上海,奉贤,上海市 奉贤区 望园 路 2066 弄 7 幢,日用百货 电子产品 家用电器 通讯设备 木制品 纸制品 橡 塑制品 陶瓷制品 玻璃制品 皮革制品 办公用品 办公设备 体育用品 不锈钢 制品 汽车配件 摩托车 配件 针纺织品 床上用品 健身器材 厨房用具 工艺品 音响设备 鞋帽 保温材料 布艺 制品 化妆品 珠宝首饰 包装材料 电动工具 眼镜 的 批发 零售 。 依法 须 经 批准 的 项目 ， 经 相关 部门 批准 后方 可 开展 经营 活动 。,否,否,微型,55,6
上海 世腾 化工原料 有限公司,91310117MA1J3BUF6F,2019-01-21,未知类型,毛日辉,50(万元人民币),0.0,万元,上海,松江,上海市 松江区 叶榭镇 叶旺路 1 号 1 楼,化工原料 及 产品 除 危险 化学品 监控 化学品 烟花爆竹 民用 爆炸 物品 易制毒 化学品 水性 涂料 ， 建筑 装潢 材料,否,否,微型,20,6
上海 养 芙 健康 管理 咨询 有限公司,91310120MA1HQM6713,2019-01-21,未知类型,相智勇,30(万元人民币),0.0,万元,上海,奉贤,上海市 奉贤区 大叶 公路 5225 号 5 幢 5032 室,健康 管理 咨询 ， 医药 咨询 ， 企业 管理 咨询 ， 商务信息 咨询 ， 会务 服务 ， 旅游 咨询 ， 餐饮企业 管理 ， 市场 营销策划 ， 文化 艺术交流 策划 ， 电子商务,否,否,微型,31,6
上海 交岳 科技 有限公司,91310120MA1HQM6H3K,2019-01-21,未知类型,徐敏,100(万元人民币),0.0,万元,上海,奉贤,上海市 奉贤区 岚 丰路 1150 号 3 幢 2131 室,从事 计算机信息 科技 智能化 科技 网络科技 领域 内 的 技术开发 技术咨询 技术 服务 技术转让 ， 商务信息 咨询 ， 电子 通信 广电 专业 建设工程 设计 ， 自有 设备 租赁 ， 机电设备 安装 维修 批发 零售 ， 五金交电 机械设备 及 配件 电子 元器件 日用百货 仪器仪表 的 批发 零售 ， 从事 货物 及 技术 进出口 业务 。 依法 须 经 批准 的 项目 ， 经 相关 部门 批准 后方 可 开展 经营 活动 。,否,否,微型,71,6
上海 一合 梦想 餐饮 管理 有限公司,91310104MA1FRFJ28R,2019-01-21,未知类型,李雨濛,"1,000(万元人民币)",0.0,万元,上海,徐汇,上海市 徐汇区 龙兰路 277 号 2 号楼 一层 01 部位 21042105 ， 二层 01 部位 22032204 号 单元,餐饮 服务 。 依法 须 经 批准 的 项目 ， 经 相关 部门 批准 后方 可 开展 经营 活动,否,否,微型,19,6
上海 千房 咨询 管理 有限公司,91310107MA1G0ULL02,2019-01-21,未知类型,赵小锋,100(万元人民币),0.0,万元,上海,普陀,上海市 普陀区 云岭 东路 89 号 2202 - Y 室,企业 管理 咨询 ， 商务信息 咨询 ， 票务 代理 ， 房地产 咨询 ， 旅游 咨询 ， 财务咨询 ， 体育赛事 策划 ， 翻译 服务 ， 电子商务 不得 从事 增值 电信 金融业务 ， 销售 ： 通信 设备,否,否,微型,35,6
上海 千里马 国际 旅行社 有限公司 浦东 三林 营业部,91310115MA1HAF1A8G,2019-01-21,未知类型,顾坚,0(万元),0.0,万元,上海,浦东,上海市浦东新区 灵岩 南路 1138 弄 7 号 一层,境内 旅游 入境 旅游 招徕 咨询服务 。 依法 须 经 批准 的 项目 ， 经 相关 部门 批准 后方 可 开展 经营 活动,否,否,微型,23,6
上海 吏信 汽车 租赁 有限公司,91310116MA1JBHC92J,2019-01-21,未知类型,高林峰,500(万元人民币),0.0,万元,上海,金山,上海市 金山 工业区 亭卫 公路 6495 弄 168 号 5 幢 1 楼 4501 室,自有 汽车 租赁 ， 机动车 驾驶 服务 ， 汽车配件 ， 五金交电 销售 。 依法 须 经 批准 的 项目 ， 经 相关 部门 批准 后方 可 开展 经营 活动 。,否,否,微型,30,6
上海 为歌 信息技术 有限公司,91310116MA1JBHCJ42,2019-01-21,未知类型,周刚,400(万元人民币),0.0,万元,上海,金山,上海市 金山区 漕泾 镇张 漕 公路 236 号 434 室,从事 计算机信息 生物 电子 医药 科技 专业 领域 内 技术开发 技术转让 技术咨询 技术 服务 ， 电脑 图文 设计 制作 ， 包装 设计 ， 美术设计 制作 ， 商务 咨询 ， 财务咨询 ， 企业 管理 咨询 ， 旅游 咨询 ， 市场 营销策划 ， 自有 汽车 租赁 ， 知识产权 代理 ， 票务 代理 ， 礼仪 服务 ， 文化 艺术交流 策划 咨询 ， 企业 营销策划 ， 企业形象 策划 ， 市场 信息 咨询 与 调查 不得 从事 社会 调查 社会 调研 民意调查 民意测验 ， 会务 服务 ， 会展 服务 ， 公关活动 策划 ， 公共关系 策划 ， 体育赛事 策划 ， 酒店 管理 ， 餐饮企业 管理 ， 创意 服务 ， 广告设计 制作 代理 发布 ， 计算机软件 开发 及 维护 ， 包装材料 ， 工艺礼品 ， 办公 文化用品 ， 日用百货 销售 ， 电子商务,否,否,微型,124,6
上海 凌曙 废旧物资 回收 有限公司,91310112MA1GCB4X4D,2019-01-21,未知类型,陈永彬,50(万元人民币),0.0,万元,上海,闵行,上海市 闵行区 苏召路 1648 号 沪 房地 闵 2002003030 号 1 幢 101 室,再生资源 回收,否,否,微型,2,6
上海 倾渊 贸易 有限公司,91310120MA1HQM5E2P,2019-01-21,未知类型,刘名运,200(万元人民币),0.0,万元,上海,奉贤,上海市 奉贤区 奉 城镇 东街 98 号 13 幢 2243 室,汽车配件 摩托车 配件 汽车用品 五金交电 电子产品 音响设备 橡 塑制品 建筑材料 家用电器 服装服饰 鞋帽 环保 设备 玻璃制品 工艺礼品 机械设备 化工原料 及 产品 除 危险 化学品 监控 化学品 民用 爆炸 物品 易制毒 化学品 日用百货 的 批发 零售 ， 保洁 服务 ， 水电 安装 ， 园林绿化 工程施工 ， 室内 空气净化 服务 ， 电子商务,否,否,微型,50,6
上海 博丝 美容 有限公司,91310117MA1J3BW65Q,2019-01-21,未知类型,顾文博,20(万元人民币),0.0,万元,上海,松江,上海市 松江区 广富 林路 658 弄 678 号 4F10 室,美容店 理发店 美容美发 用品 的 销售 ， 食品 销售 。 依法 须 经 批准 的 项目 ， 经 相关 部门 批准 后方 可 开展 经营 活动,否,否,微型,26,6
上海 冷耀 电子科技 有限公司,91310116MA1JBHC5X2,2019-01-21,未知类型,钱陈,100(万元人民币),0.0,万元,上海,金山,上海市 金山 工业区 亭卫 公路 6495 弄 168 号 5 幢 1 楼 3868 室,从事 电子科技 集成电路 科技 专业 领域 内 技术开发 技术转让 技术咨询 技术 服务 ， 工业 产品设计 ， 机电设备 安装 维修 ， 电子产品 ， 金属材料 ， 机电设备 ， 五金交电 ， 家用电器 ， 通讯器材 ， 仪器仪表 ， 音响设备 ， 计算机软件 及 辅助 设备 ， 环保 设备 销售 。 依法 须 经 批准 的 项目 ， 经 相关 部门 批准 后方 可 开展 经营 活动 。,否,是,微型,62,6
上海 卫弘 营销策划 有限公司,91310230MA1K2KQD4R,2019-01-21,未知类型,黄卫平,100(万元人民币),0.0,万元,上海,崇明,上海市 崇明 区北 沿 公路 2111 号 3 幢 140 - 66 室 上海 崇明 森林 旅游 园区,市场 营销策划 ， 公关活动 策划 ， 企业形象 策划 ， 文化 艺术交流 与 策划 ， 商务 咨询 ， 企业 管理 咨询 ， 公共关系 咨询 ， 会务 服务 ， 展览 展示 服务 ， 摄影 摄像 服务 ， 礼仪 服务 ， 设计 制作 代理 各类 广告 ， 平面设计 ， 电子商务,否,否,微型,47,6
上海 向宇 文化 传播 有限公司,91310113MA1GN8EW12,2019-01-21,未知类型,杨洋,500(万元人民币),0.0,万元,上海,宝山,上海市 宝山区 逸仙路 2816 号 1 幢 9 层 D0154 室,文化 艺术交流 策划 ； 旅游 咨询 ； 体育赛事 策划 ； 商务信息 咨询 ； 电子商务 不得 从事 增值 电信 金融业务 ； 会务 服务 ； 展览 展示 服务 ； 礼仪 服务 ； 市场 营销策划 ； 企业形象 策划 ； 电脑 图文 设计 制作 ； 设计 制作 代理 各类 广告 ； 日用百货 旅游 用品 工艺礼品,否,否,微型,51,6
上海 先途 智能 科技 有限公司,91310114MA1GW4KKXU,2019-01-21,未知类型,黄超,100(万元人民币),0.0,万元,上海,嘉定,上海市 嘉定区 墨玉 南路 888 号 2201 室 J1051,从事 智能 科技领域 内 的 技术开发 技术咨询 技术 服务 技术转让 计算机系统 集成 ， 软件开发 ， 商务 咨询 ， 电子产品 计算机软件 及 辅助 设备 文具用品 机电设备 的 销售 ， 从事 货物 及 技术 的 进出口 业务 。 依法 须 经 批准 的 项目 ， 经 相关 部门 批准 后方 可 开展 经营 活动,否,否,微型,52,6
上海 仲念 机电设备 有限公司,91310120MA1HQM3132,2019-01-21,未知类型,崔俊华,100(万元人民币),0.0,万元,上海,奉贤,上海市 奉贤区 大叶 公路 5995 号 6 幢 3480 室,机电设备 批发 零售 安装 维修 ， 制冷 设备 厨房设备 不锈钢 制品 金属制品 五金交电 电线电缆 空调设备 钢材 家用电器 批发 零售 。 依法 须 经 批准 的 项目 ， 经 相关 部门 批准 后方 可 开展 经营 活动 。,否,否,微型,37,6
上海 乐地朵 贸易 有限公司,91310115MA1K49LT4U,2019-01-21,未知类型,周文茜,50(万元人民币),0.0,万元,上海,自贸区,中国 上海 自由贸易 试验区 张杨路 828 - 838 号 26 楼,化妆品 洗涤 用品 美容美发 用品 日用品 家居用品 酒店用品 餐具 食用 农产品 稻谷 玉米 小麦 除外 香精香料 文化用品 服装 装饰 鞋帽 箱包 纺织品 家用电器 塑料制品 机电设备 包装材料 的 批发 网上 零售 进出口 佣金 代理,否,否,微型,33,6
上海 业 灏 机械设备 有限公司,91310120MA1HQM4E6E,2019-01-21,未知类型,杨恩建,100(万元人民币),0.0,万元,上海,奉贤,上海市 奉贤区 大叶 公路 5225 号 5 幢 5086 室,机械设备 及 配件 机电设备 及 配件 安装 维修 批发 零售 ， 从事 货物 及 技术 进出口 业务 。 依法 须 经 批准 的 项目 ， 经 相关 部门 批准 后方 可 开展 经营 活动 。,否,否,微型,35,6
上海 典谦 纺织品 有限公司,91310120MA1HQM7F37,2019-01-21,未知类型,唐子飞,200(万元人民币),0.0,万元,上海,奉贤,上海市 奉贤区 四团 镇平 福 西路 158 号 5 幢 1403 室,针纺织品 制造 加工 以上 限 分支机构 经营 批发 零售 ， 工艺品 服装辅料 加工,否,是,微型,13,6
上海 光脩 仪器 技术 有限公司,91310117MA1J3BUA57,2019-01-21,未知类型,张继萍,100(万元人民币),0.0,万元,上海,松江,上海市 松江区 新 松江 路 1800 弄 3 号,仪器仪表 专业 领域 内 的 技术开发 技术咨询 技术 服务 技术转让 ， 仪器仪表 电器设备 机械设备 五金 机电设备 汽车配件 日用百货 计算机 软硬件 及 配件 金属材料 的 销售 ， 仪器仪表 安装 维修 租赁 ， 计算机软件 开发 。 依法 须 经 批准 的 项目 ， 经 相关 部门 批准 后方 可 开展 经营 活动,否,否,微型,50,6
上海 乐睿 网络科技 有限公司,91310120MA1HQM620T,2019-01-21,有限责任公司,雷神润,30万人民币,0.0,万元,上海,奉贤,上海市 奉贤区 沿钱 公路 5599 号 20761 室,从事 网络科技 信息技术 领域 内 的 技术开发 技术咨询 技术 服务 技术转让 ， 图文 制作 设计 ， 设计 制作 代理 发布 各类 广告 ， 建筑 装饰 装修 建设工程 设计 与 施工 ， 计算机软件 开发 ， 计算机硬件 安装 维修 ， 计算机软件 及 辅助 设备 日用百货 玩具 办公用品 电子产品 清洁用品 一般 劳防 用品 的 批发 零售 。 依法 须 经 批准 的 ...,否,否,微型,60,8
上海 八角 信息 科技 有限公司,91310230MA1K2KHA2Q,2019-01-21,未知类型,王伟斌,50(万元人民币),0.0,万元,上海,崇明,上海市 崇明 区北 沿 公路 2111 号 3 幢 141 - 68 室 上海 崇明 森林 旅游 园区,从事 信息 网络计算机 通讯 多媒体 科技领域 内 的 技术开发 技术转让 技术咨询 和 技术 服务 ， 网页 设计 制作 ， 设计 制作 代理 发布 各类 广告 ， 电子商务,否,否,微型,27,6
上海 仲晨 劳务 派遣 有限公司,91310116MA1JBHDT2R,2019-01-21,未知类型,余仲望,200(万元人民币),0.0,万元,上海,金山,上海市 金山区 山阳 镇浦卫 公路 16299 弄 1 号 166 室,劳务 派遣 ， 人才 咨询 ， 翻译 服务 ， 市场 信息 咨询 与 调查 不得 从事 社会 调查 社会 调研 民意调查 民意测验 ， 商务信息 咨询 ， 企业 管理 咨询 ， 文化 艺术交流 策划 咨询 ， 会务 服务 ， 展览 展示 服务 ， 广告设计 制作 ， 利用 自有 媒体 发布 广告 ， 从事 计算机软件 科技领域 内 技术 服务 技术开发 技术咨询 ， 装卸 服务 ， 仓储 服务,否,否,微型,65,6
上海 务 让 文化传媒 有限公司,91310230MA1K2KGW62,2019-01-21,未知类型,朱坤英,400(万元人民币),0.0,万元,上海,崇明,上海市 崇明 区 建设 镇建星路 108 号 3 幢 1F - 140 室 上海 建设 经济 小区,广告 发布 设计 制作 代理 ， 图文 设计 制作 ， 文化 艺术交流 策划 ， 市场 营销策划 ， 计算机软件 互联网 通信 医药 科技领域 内 的 技术开发 技术转让 技术咨询 和 技术 服务 ， 会务 服务 ， 展览 展示 服务 ， 商务信息 咨询 ， 企业 管理 咨询 ， 房地产 经纪 服务 。 依法 须 经 批准 的 项目 ， 经 相关 部门 批准 后方 可 开展 经营 活动,否,否,微型,65,6
上海 双猫 商务 咨询 有限公司,91310120MA1HQM8P1Y,2019-01-21,未知类型,游建萍,10(万元人民币),0.0,万元,上海,奉贤,上海市 奉贤区 明城路 1088 弄 7 号 1 - 2 层,商务信息 咨询 ， 企业 管理 咨询 ， 企业形象 策划 ， 市场 营销策划 ， 电子商务,否,否,微型,14,6
上海 久莎 贸易 有限公司,91310117MA1J3BUH25,2019-01-21,未知类型,刘久勇,200(万元人民币),0.0,万元,上海,松江,上海市 松江区 叶榭镇 叶旺路 1 号 1 楼,针纺织品 窗帘布 艺 服装服饰 鞋帽 皮革制品 通讯器材 电子产品 机电设备 及 配件 健身器材 工艺礼品 床上用品 汽摩配 件 钟表 眼镜 除 隐形眼镜 电气设备 家用电器 玻璃制品 办公用品 家居用品 化妆品 日用百货 母婴 用品 除 食品 除 专控 玩具 批发 零售 ； 食用 农产品 不 含 生猪 产品销售 ， 建筑 装饰 装修 建设工程 设计 施工 一体化 ， 电脑 图文 设计 制作 除 网页 ， 商务信息 咨询 ， 家政 服务 ， 餐饮企业 管理,否,否,微型,67,6
上海 丝 渌 环保 科技 有限公司,91310110MA1G8WKH0Q,2019-01-21,未知类型,黄维卫,100(万元人民币),0.0,万元,上海,杨浦,上海市 杨浦区 许昌 路 1150 号 510 室,环保 科技 网络科技 领域 内 的 技术开发 技术转让 技术咨询 技术 服务 ， 软件开发 ， 会务 服务 ， 环保 设备 节能产品 纺织品 服装鞋帽 日用百货 文化用品 体育用品 珠宝首饰 工艺 礼品玩具 乐器 照相 器材 化妆品 电子产品 销售 ， 清洁 服务 ， 家用电器 维修 ， 自有 设备 租赁 ， 再生资源 回收,否,否,微型,47,6
上海 兰特 装潢 材料 有限公司,91310116MA1JBHDK98,2019-01-21,未知类型,李刘燕丽,50(万元人民币),0.0,万元,上海,金山,上海市 金山区 枫泾镇 环东 一路 65 弄 9 号 ( 兴腾 经济 小区 ),建筑 装潢 材料 ， 建材 ， 五金交电 ， 机电设备 ， 化工原料 及 产品,否,否,微型,13,6
上海 典耀 装饰 材料 有限公司,91310120MA1HQM8H68,2019-01-21,未知类型,张维龙,100(万元人民币),0.0,万元,上海,奉贤,上海市 奉贤区 肖塘路 255 弄 10 号 2 层,装饰 材料 建筑材料 日用百货 针纺织品 服装服饰 皮革制品 箱包 化妆品 玻璃制品 陶瓷制品 家居用品 床上用品 汽车用品 体育用品 玩具 游艺 设备 母婴 用品 婚庆 用品 旅游 用品 工艺品 印刷 器材 的 批发 零售 。 依法 须 经 批准 的 项目 ， 经 相关 部门 批准 后方 可 开展 经营 活动 。,否,否,微型,48,6
上海 卬 硅 汽车 销售 有限公司,91310120MA1HQM4G24,2019-01-21,未知类型,路凯,500(万元人民币),0.0,万元,上海,奉贤,上海市 奉贤区 沿钱 公路 5599 号 11413 室,汽车 销售 ， 机动车 驾驶 服务 ， 从事 汽车 科技领域 内 的 技术开发 技术咨询 技术 服务 技术转让 ， 汽车配件 通讯设备 家用电器 计算机软件 及 辅助 设备 办公用品 体育用品 的 批发 零售 ， 会务 服务 ， 展览 展示 服务 ， 商务信息 咨询 。 依法 须 经 批准 的 项目 ， 经 相关 部门 批准 后方 可 开展 经营 活动 。,否,否,微型,58,6
上海 优崭 国际贸易 有限公司,91310107MA1G0UL68C,2019-01-21,未知类型,高燕,10(万元人民币),0.0,万元,上海,普陀,上海市 普陀区 真 北路 3562 号 2 楼 F2253 室,从事 货物 及 技术 进出口 业务 ， 销售 ： 电子 数码产品 办公用品 床上用品 服装服饰 鞋帽 五金交电 金属材料 木材 石材 陶瓷制品 家具 家用电器 建筑材料 装潢 材料 工艺品 化妆品 针纺织品 日用百货 ， 食品 销售 。 依法 须 经 批准 的 项目 ， 经 相关 部门 批准 后方 可 开展 经营 活动,否,否,微型,49,6
