company_name,credit_code,registration_date,company_type,legal_representative,registered_capital,registered_capital_value,registered_capital_unit,province,city,registration_address,business_scope,is_agriculture,is_manufacturing,company_scale,business_keyword_count,data_quality_score
东莞市 燚 燚 服饰 有限公司,91441900MA52UA4W6G,2019-01-25,未知类型,蔡文财,100(万元人民币),0.0,万元,广东,东莞,广东省 东莞市 大朗镇 巷头 富康 南八巷 38 号 101 室,销售 ： 服饰 服装 针织品 毛织品 纺织品 。 ( 依法 须 经 批准 的 项目 ， 经 相关 部门 批准 后方 可 开展 经营 活动 ),否,否,微型,26,6
东莞市 虎门 学有程 培训中心 有限公司,91441900MA52UAJF26,2019-01-25,未知类型,杨华,16(万元人民币),0.0,万元,广东,东莞,广东省 东莞市 虎门镇 虎门 人民 路 243 号 701 室,中小学 课外辅导 。 ( 依法 须 经 批准 的 项目 ， 经 相关 部门 批准 后方 可 开展 经营 活动 ),否,否,微型,21,6
东莞市 木心 文化 创意 有限公司,91441900MA52U8PM2A,2019-01-25,未知类型,熊敬燕,100(万元人民币),0.0,万元,广东,东莞,广东省 东莞市 南城 街道 香园 路 20 号 2 栋 120 室,文化 创意设计 服务 ； 专业化 设计 服务 ； 服装设计 ； 形象设计 ； 礼仪 服务 ； 个人 形象 策划 ； 企业形象 策划 ； 批发 零售 ： 服装鞋帽 箱包 皮具 饰品 。 ( 依法 须 经 批准 的 项目 ， 经 相关 部门 批准 后方 可 开展 经营 活动 ),否,否,微型,48,6
东莞市 新 网 管道 煤气 工程 有限公司 珠海市 分公司,91440400MA52U9KH2G,2019-01-25,未知类型,杨立新,0(万元),0.0,万元,广东,珠海,珠海市 香洲区 晨晖 路 103 号 荟雅茗苑 3 栋 1 单元 1403 房,燃气 管道工程 设计 施工 及 维修保养 服务 ； 市政 公用 工程 承包 与 施工 ； 压力 管道 设计 及 安装 ； 建筑 机电工程 承包 与 施工 。 燃气设备 的 开发 销售 与 技术 服务 ； 建筑 劳务 分包 ； 股权 投资 。,否,否,微型,42,6
东莞市 宏盛 粘胶 制品 有限公司,91441900MA52U88G59,2019-01-25,未知类型,王桂发,10(万元人民币),0.0,万元,广东,东莞,广东省 东莞市 茶 山镇 猪仔 笼北 一巷 6 号 101 房,销售 ： 粘胶 制品 。 ( 依法 须 经 批准 的 项目 ， 经 相关 部门 批准 后方 可 开展 经营 活动 ),否,否,微型,23,6
东莞市 星耀 灯具 有限公司,91441900MA52UAQK8Y,2019-01-25,未知类型,周先丽,100(万元人民币),0.0,万元,广东,东莞,广东省 东莞市 常平镇 板石 北区 一街 48 号 506 室 集群 注册,网上 销售 销售 安装 及 售后服务 ： 灯具 。 ( 依法 须 经 批准 的 项目 ， 经 相关 部门 批准 后方 可 开展 经营 活动 ),否,否,微型,27,6
东莞市 凯盛达 五金 科技 有限公司,91441900MA52U9EG6M,2019-01-25,未知类型,龙英姿,10(万元人民币),0.0,万元,广东,东莞,广东省 东莞市 凤岗镇 水 背环 工业 三路 38 号,研发 生产 加工 销售 ： 五金制品 及 配件 电子产品 塑胶制品 手机配件 玩具 工艺品,否,是,微型,13,6
东莞市 欢迎 计算机信息 技术 有限公司,91441900MA52U8BU92,2019-01-25,未知类型,芦远海,160(万元人民币),0.0,万元,广东,东莞,广东省 东莞市 万 江 街道 莲溪 三路 1 号 107 室,计算机信息 技术 服务 ； 研发 销售 ： 计算机 软硬件 及 周边产品 ； 安全 技术 防范 系统 设计 施工 维修 ； 销售 ： 电子产品 办公设备 电脑 耗材 智能 产品 。 ( 依法 须 经 批准 的 项目 ， 经 相关 部门 批准 后方 可 开展 经营 活动 ),否,否,微型,47,6
东莞市 嘉盈 工艺品 有限公司,91441900MA52UA9E0U,2019-01-25,未知类型,伍秋香,10(万元人民币),0.0,万元,广东,东莞,广东省 东莞市 长安 镇上 角沿 涌路 1 号 1 栋 201 室,加工 产销 ： 工艺礼品 象牙 及其 制品 行 户外 纺织品 织带 绳带 纸制品 鞋材 箱包 手袋 服装辅料 塑胶制品 五金制品 ； 货物 或 技术 进出口,否,是,微型,24,6
万德 体育产业 深圳 有限公司,91440300MA5FG6X38Y,2019-01-25,有限责任公司,苏楚兰,200万人民币,0.0,万元,广东,深圳,深圳市 龙岗区 南湾 街道 丹 河北 路 28 号 403 室,大型 游乐 玩具 健身器材 拓展 训练 器材 体育用品 地垫 塑胶跑道 家具 文具用品 休闲 桌椅 垃圾桶 的 购销 规划设计 安装 施工 及 维修 。 游乐 设备 及 体育设施 场地 运营 。,否,否,微型,30,8
东莞市 好莱屋 家居设计 有限公司,91441900MA52U9E3XF,2019-01-25,未知类型,易鹏飞,200(万元人民币),0.0,万元,广东,东莞,广东省 东莞市 中堂 镇中 麻路 中堂 段 85 号 203 室,设计 销售 ： 家居用品 家具 智能 设备 及 产品 五金交电 建筑材料 木制品 办公用品 装潢 材料 塑料制品 ； 装饰 工程施工 。 ( 依法 须 经 批准 的 项目 ， 经 相关 部门 批准 后方 可 开展 经营 活动 ),否,否,微型,38,6
东莞市 天仁 科技 服务 有限公司,91441900MA52UBQT41,2019-01-25,未知类型,黄按忠,100(万元人民币),0.0,万元,广东,东莞,广东省 东莞市 寮 步镇仁 居路 1 号松 湖智谷 研发 中心 3 号 302 室,知识产权 服务 ； 商标 及 版权 代理服务 ； 科技 信息 咨询服务 ； 科技 项目 代理服务 ； 科技 项目 评估 服务 ； 科技 中介 服务 ； 企业 管理 咨询 ； 会计 咨询 ； 税务 咨询 ； 计算机 软硬件 技术开发 技术推广 。 ( 依法 须 经 批准 的 项目 ， 经 相关 部门 批准 后方 可 开展 经营 活动 ),否,否,微型,58,6
东莞 东江 咨询服务 有限公司,91441900MA52UAKH57,2019-01-25,未知类型,闵鹏,10(万元人民币),0.0,万元,广东,东莞,广东省 东莞市 石碣镇 石碣 滨江 西路 9 号 中熙 香江 美墅 34 栋 1504 房,企业 管理 咨询 ； 房地产 中介 。 ( 依法 须 经 批准 的 项目 ， 经 相关 部门 批准 后方 可 开展 经营 活动 ),否,否,微型,25,6
东莞市 源浩宇 不锈钢 有限公司,91441900MA52U9BM6R,2019-01-25,未知类型,赖伟浩,50(万元人民币),0.0,万元,广东,东莞,广东省 东莞市 塘厦镇 鹤湖 一路 6 号 101 室,销售 ： 不锈钢 制品 及 配件 。 ( 依法 须 经 批准 的 项目 ， 经 相关 部门 批准 后方 可 开展 经营 活动 ),否,否,微型,25,6
东莞市 勤艺 礼品 有限公司,91441900MA52U8U987,2019-01-25,未知类型,欧琦,100(万元人民币),0.0,万元,广东,东莞,广东省 东莞市 桥头镇 桥头 文明 路 470 号 2 号楼 202 室,加工 产销 ： 礼品 手袋 工艺品,否,是,微型,6,6
万人迷 科技 ( 惠州 ) 有限公司,91441302MA52UC9D80,2019-01-25,未知类型,黄国志,100(万元人民币),0.0,万元,广东,惠州,惠州市 龙 丰沙 下荷 坑路 2 号 红花 湖丽苑 A 栋 第三层,计算机网络 智能化 设备 技术 领域 内 的 技术开发 技术转让 技术咨询 技术 服务 ； 电子商务 ； 软件开发 销售 及 技术咨询 ； 计算机系统 集成 ； 数据处理 ； 智能 硬件 开发 ； 初级 农产品 销售 ； 文化 活动 策划 ； 广告 经营 ； 国内贸易 。 ( 依法 须 经 批准 的 项目 ， 经 相关 部门 批准 后方 可 开展 经营 活动 ),否,否,微型,60,6
东莞市 标信 工程 项目管理 有限公司,91441900MA52U8G056,2019-01-25,未知类型,林俊杰,100(万元人民币),0.0,万元,广东,东莞,广东省 东莞市 南城 街道 鸿福 路 200 号 1 栋 4 单元 2106 室,工程 项目管理 ； 政府 采购 代理 ； 工程 招标 代理 ； 企业 采购 代理 ； 工程造价 咨询服务 。 ( 依法 须 经 批准 的 项目 ， 经 相关 部门 批准 后方 可 开展 经营 活动 ),否,否,微型,36,6
东莞市 周林燚 贸易 有限公司,91441900MA52UA0J49,2019-01-25,未知类型,郑淑芬,100(万元人民币),0.0,万元,广东,东莞,广东省 东莞市 虎门镇 太宝路 147 号 1 栋 223 室,销售 网上 销售 ： 预 包装 食品 散装 食品 特殊 食品 保健食品 服饰 鞋帽 皮革制品 电子 数码产品 电脑 软硬件 及其 耗材 通讯器材 日用品 工艺品,否,否,微型,24,6
东莞 厚田 物业 投资 有限公司,91441900MA52UCC43A,2019-01-25,未知类型,陈炳照,"1,000(万元人民币)",0.0,万元,广东,东莞,广东省 东莞市 厚街镇 莞太路 厚 街段 551 号 1 号楼 910 室,物业 投资 房地产 开发 。 ( 依法 须 经 批准 的 项目 ， 经 相关 部门 批准 后方 可 开展 经营 活动 ),否,否,微型,23,6
东莞市 国伟 建筑 劳务 有限公司,91441900MA52U8R059,2019-01-25,未知类型,陈映宏,500(万元人民币),0.0,万元,广东,东莞,广东省 东莞市 莞城 街道 创业 八达 路 33 号铭 可达 商住 中心 2 号楼 2152 室,建筑 工程施工 ； 建筑 劳务 分包 ； 室内外 装饰 工程施工 ； 园林绿化 工程施工 ； 机电设备 安装 工程施工 ； 安防 工程施工 ； 土石方 工程施工 ； 钢结构 工程施工 ； 室内 水电 安装 工程施工 ； 基坑 支护 工程施工 。 ( 依法 须 经 批准 的 项目 ， 经 相关 部门 批准 后方 可 开展 经营 活动 ),否,否,微型,54,6
东莞市 深海 商务 咨询 有限公司,91441900MA52UB4P13,2019-01-25,未知类型,吴守国,50(万元人民币),0.0,万元,广东,东莞,广东省 东莞市 南城 街道 雅园 产业园 区 中心 路 3 号 1 栋 205 室,商务信息 咨询 ； 文化 艺术 活动 组织 策划 ； 展览 展示 服务 ； 会议 服务 ； 礼仪 服务 ； 企业形象 策划 ； 市场 营销策划 。 ( 依法 须 经 批准 的 项目 ， 经 相关 部门 批准 后方 可 开展 经营 活动 ),否,否,微型,43,6
东莞市 亿众 创业投资 有限公司,91441900MA52U9Q879,2019-01-25,未知类型,曾祯,20(万元人民币),0.0,万元,广东,东莞,广东省 东莞市 万 江 街道 泰 新路 19 号 115 室 集群 注册,创业投资 股权 投资 物业 投资 。 ( 依法 须 经 批准 的 项目 ， 经 相关 部门 批准 后方 可 开展 经营 活动 ),否,否,微型,24,6
东莞市 厚 街益辉 鞋材 加工厂,92441900MA52UB9RX5,2019-01-25,个体户,李仁辉,0(万元),0.0,万元,广东,东莞,广东省 东莞市 厚街镇 阳明 路 1 号 6 号楼 202 室,加工 ： 鞋材 鞋类 五金制品 皮具 。 ( 依法 须 经 批准 的 项目 ， 经 相关 部门 批准 后方 可 开展 经营 活动 ),否,是,微型,25,8
东莞市 品慧隆 塑料薄膜 制造 有限公司,91441900MA52U8HX1D,2019-01-25,未知类型,吴浩夫,50(万元人民币),0.0,万元,广东,东莞,广东省 东莞市 寮 步镇 凫 山 兴山 路 33 号 2 单元 102 室,生产 销售 ： 塑料薄膜 塑胶制品 纸制品 泡沫 制品 包装材料 生物质 材料 高性能 膜 材料 产品 。 ( 依法 须 经 批准 的 项目 ， 经 相关 部门 批准 后方 可 开展 经营 活动 ),否,是,微型,34,6
东莞 启振 室内 环保 科技 服务 有限公司,91441900MA52UA9F9Q,2019-01-25,未知类型,叶玉成,10(万元人民币),0.0,万元,广东,东莞,广东省 东莞市 常平镇 常平 沿河 东 二路 3 号 1057 室,室内 环境污染 检测 咨询 ； 室内 环境污染 检测 设备 安装 维护 及 治理 服务 ； 通风设备 的 安装 及 维护 ； 除甲醛 服务 ； 研发 销售 ： 空气净化 设备 家用 空气 净化器 空气 过滤器 。 ( 依法 须 经 批准 的 项目 ， 经 相关 部门 批准 后方 可 开展 经营 活动 ),否,否,微型,53,6
东莞市 烨 心 商贸 有限公司,91441900MA52U95J3B,2019-01-25,未知类型,何可才,50(万元人民币),0.0,万元,广东,东莞,广东省 东莞市 常平镇 桔园 三街 61 号,销售 ： 预 包装 食品 散装 食品 工艺品 象牙 及其 制品 除外 五金制品 电子产品 家用电器 办公设备 机电设备 电脑 及 配件 文体用品 包装材料 日用百货 ； 货物 或 技术 进出口,否,否,微型,28,6
东莞市 大头 佛 电子商务 有限公司,91441900MA52UAK9X9,2019-01-25,未知类型,周绍斌,100(万元人民币),0.0,万元,广东,东莞,广东省 东莞市 常平镇 苏坑 路 172 号 308 房,网上 销售 ： 服装 日用品 工艺品 象牙 及其 制品 除外 计算机软件 及 辅助 设备 ； 从事 网络 技术 计算机软件 技术 领域 内 的 技术开发 技术转让 技术咨询 技术 服务 ； 计算机系统 集成 服务 ； 企业 管理 咨询 ； 平面设计 ； 网页 设计 ； 研发 销售 ： 电子产品 通讯设备 及 周边产品 ； 设计 制作 发布 代理 国内外 各类 广告 ； 零售业 批发业 ； 货物 或 技术 进出口,否,否,微型,65,6
东莞市 朵 美 健康 管理 有限公司,91441900MA52UB79XC,2019-01-25,未知类型,石发群,3(万元人民币),0.0,万元,广东,东莞,广东省 东莞市 石碣镇 滘 源路 11 号 305 室,个体 或 群体 健康 的 监测 分析 评估 以及 健康 咨询 指导 和 危险 因素 干预 ； 网络 信息 领域 内 的 技术开发 技术转让 技术咨询 技术 服务 。 ( 依法 须 经 批准 的 项目 ， 经 相关 部门 批准 后方 可 开展 经营 活动 ),否,否,微型,46,6
东莞市 丰安 物业 租赁 有限公司,91441900MA52U92A0Q,2019-01-25,未知类型,黄绍辉,100(万元人民币),0.0,万元,广东,东莞,广东省 东莞市 虎门镇 太安 路 虎门 段 370 号 106 室,自有 物业 租赁 实业 投资 ； 销售 ： 日用品 服装 钢材 玻璃制品 。 ( 依法 须 经 批准 的 项目 ， 经 相关 部门 批准 后方 可 开展 经营 活动 ),否,否,微型,31,6
东莞市 东城 铭仁 培训中心 有限公司,91441900MA52UBXK59,2019-01-25,未知类型,梁晓平,15(万元人民币),0.0,万元,广东,东莞,广东省 东莞市 东城 街道 学星路 76 号 1213 室,中小学生 课外辅导 类 培训 。 ( 依法 须 经 批准 的 项目 ， 经 相关 部门 批准 后方 可 开展 经营 活动 ),否,否,微型,23,6
东莞市 旺林 信息 咨询服务 有限公司,91441900MA52UB9A0Y,2019-01-25,未知类型,李容,50(万元人民币),0.0,万元,广东,东莞,广东省 东莞市 沙田 镇穗 丰年 盛丰路 8 号 1 号楼 401 室,企业 信息 咨询服务 ； 人力资源 中介 服务 。 ( 依法 须 经 批准 的 项目 ， 经 相关 部门 批准 后方 可 开展 经营 活动 ),否,否,微型,26,6
东莞市 森豪 环保 沥青 科技 有限公司,91441900MA52UAYU0G,2019-01-25,未知类型,李浩鹏,"2,000(万元人民币)",0.0,万元,广东,东莞,广东省 东莞市 虎门镇 滨海 大道 虎门 段 151 号 16 号楼 1 单元 101 室,加工 销售 研发 ： 环保 沥青 制品,否,是,微型,7,6
东莞市 星达 装饰 工程 有限公司,91441900MA52U8LC59,2019-01-25,未知类型,赵欣,100(万元人民币),0.0,万元,广东,东莞,广东省 东莞市 黄江镇 袁屋围 永昌 街 6 号 2 栋 301 室 集群 注册,室内外 建筑 装饰 工程 。 ( 依法 须 经 批准 的 项目 ， 经 相关 部门 批准 后方 可 开展 经营 活动 ),否,否,微型,23,6
东莞市 桥头 金裕 五金制品 有限公司,91441900MA52U95831,2019-01-25,未知类型,李子英,10(万元人民币),0.0,万元,广东,东莞,广东省 东莞市 桥头镇 大山 尾街 12 号 1 号楼,加工 销售 ： 五金制品 。 ( 依法 须 经 批准 的 项目 ， 经 相关 部门 批准 后方 可 开展 经营 活动 ),否,是,微型,23,6
东莞市 升腾 贸易 有限公司,91441900MA52U94W30,2019-01-25,未知类型,罗俊洁,50(万元人民币),0.0,万元,广东,东莞,广东省 东莞市 高 埗 镇 冼沙 星光 路 47 号,销售 网上 销售 ： 建筑材料 预 包装 食品 ； 室内外 装饰 工程 。 ( 依法 须 经 批准 的 项目 ， 经 相关 部门 批准 后方 可 开展 经营 活动 ),否,否,微型,31,6
东莞市 宸 星 网络科技 有限公司,91441900MA52UBCM84,2019-01-25,未知类型,朱林,500(万元人民币),0.0,万元,广东,东莞,广东省 东莞市 长安镇 长安 长青 南路 1 号 8 栋 4302 室,网络 技术开发 与 技术 服务 ； 计算机软件 开发 销售 与 维护 ； 接受 其他 合法 机构 委托 对 信贷 房贷 车贷 逾期 户及 信用卡 透支 户 进行 提醒 通知 催告 服务 。 ( 依法 须 经 批准 的 项目 ， 经 相关 部门 批准 后方 可 开展 经营 活动 ),否,否,微型,50,6
东莞市 京德宝 实业 商贸 有限公司,91441900MA52U8FQ1W,2019-01-25,未知类型,罗玉锋,10(万元人民币),0.0,万元,广东,东莞,广东省 东莞市 大朗镇 大朗 长富 东路 一街 88 号 23 号 铺,实业 投资 ； 家政 服务 ； 清洗 清洁 ； 消毒 ； 安装 维修保养 销售 ： 家电 水电 冷库 热水器 净水 设备 家用空调 中央空调 厨具 及 设备 办公用品 及 设备 五金 电器 通用机械 设备 及 配件 ； 销售 ： 清洗 材料,否,否,微型,40,6
东莞市 索盛 电子科技 有限公司,91441900MA52U92Q1A,2019-01-25,未知类型,李清波,50(万元人民币),0.0,万元,广东,东莞,广东省 东莞市 黄江镇 胜前 岗 四街 2 号 1 栋 101 室,研发 生产 加工 销售 ： 电子产品 家用电器 五金模具 线材 塑胶制品 包装材料 。 ( 依法 须 经 批准 的 项目 ， 经 相关 部门 批准 后方 可 开展 经营 活动 ),否,是,微型,30,6
东莞市 一心 能源 有限公司,91441900MA52UAQL6R,2019-01-25,未知类型,杨一波,10(万元人民币),0.0,万元,广东,东莞,广东省 东莞市 大岭 山镇 厚 大路 大岭 山段 348 号 5 号楼 305 室,研发 生产 加工 销售 ： 锂电池 组 储能 电池组 动力 电池组 后备 电源 聚合物 电池组 聚合物 电池,否,是,微型,17,6
广州 科业 网络科技 有限公司,91440101MA5CLHT88X,2019-01-26,未知类型,袁建峰,300(万人民币元),0.0,万元,广东,广州,广州市 天河区 龙口 西路 225 号 自主 申报,地理 信息加工 处理 ; 游戏软件 设计 制作 ; 数字 动漫 制作 ; 集成电路 设计 ; 数据处理 和 存储 服务 ; 信息技术 咨询服务 ; 计算机房 维护 服务 ; 信息系统 集成 服务 ; 软件开发 ; 通信 信号 技术 的 研究 开发 ; 机器人 的 技术 研究 技术开发 ; 通信 技术 研究 开发技术 服务 ; 计算机 技术开发 技术 服务 ; 贸易 咨询服务 ( 依法 须 经 批准 的 项目 ， 经 相关 部门 批准 后方 可 开展 经营 活动 ),否,是,微型,77,6
广州 业辉 网络科技 有限公司,91440101MA5CLHT7XX,2019-01-26,未知类型,袁建峰,80(万人民币元),0.0,万元,广东,广州,广州市 天河区 员村 街 黄埔 大道 中 666 号 自主 申报,地理 信息加工 处理 ; 游戏软件 设计 制作 ; 数字 动漫 制作 ; 集成电路 设计 ; 数据处理 和 存储 服务 ; 信息技术 咨询服务 ; 计算机房 维护 服务 ; 信息系统 集成 服务 ; 软件开发 ; 通信 信号 技术 的 研究 开发 ; 机器人 的 技术 研究 技术开发 ; 通信 技术 研究 开发技术 服务 ; 计算机 技术开发 技术 服务 ; 贸易 咨询服务 ( 依法 须 经 批准 的 项目 ， 经 相关 部门 批准 后方 可 开展 经营 活动 ),否,是,微型,77,6
广州 彤勇 商贸 有限公司,91440101MA5CLHRT7P,2019-01-26,未知类型,周永福,300(万人民币元),0.0,万元,广东,广州,广州市 天河区 天润路 2 号 自主 申报,家居饰品 批发 ; 婴儿用品 批发 ; 家具 批发 ; 箱包 批发 ; 眼镜 批发 ; 钟表 批发 ; 化妆品 批发 ; 帽 批发 ; 鞋 批发 ; 头饰 批发 ; 服装辅料 批发 ; 纺织品 针织品 及 原料 批发 ; 纺织品 及 针织品 零售 ; 服装辅料 零售 ; 头饰 零售 ; 鞋 零售 ; 帽 零售 ; 眼镜 零售 ; 箱包 零售 ; 自行车 零售 ( 依法 须 经 批准 的 项目 ， 经 相关 部门 批准 后方 可 开展 经营 活动 ),否,否,微型,82,6
广州 尧 簿 贸易 有限公司,91440101MA5CLHRC8C,2019-01-26,未知类型,郭聪,800(万人民币元),0.0,万元,广东,广州,广州市 黄埔区 南岗 街丹 水坑 路 18 号 自主 申报,办公设备 耗材 批发 ; 软件 批发 ; 计算机 零配件 批发 ; 计算机 批发 ; 电气设备 批发 ; 五金产品 批发 ; 摩托车 批发 ; 汽车 零配件 批发 ; 汽车 销售 ; 农业机械 批发 ; 建材装饰 材料 批发 ; 观赏鸟 器材 及 用品 批发 ; 水族 器材 及 用品 批发 ; 编制 缝纫 日用品 批发 ; 家居饰品 批发 ; 婴儿用品 批发 ; 家具 批发 ; 箱包 批发 ; 眼镜 批发 ; 钟表 批发 ; 日用 器皿 及 日用 杂货 批发 ; 清洁用品 批发 ; 卫生 盥洗 设备 及 用具 批发 ; 厨房设备 及 厨房用品 批发 ; 化妆品 及 卫生用品 批发 ; 帽 批发 ; 鞋 批发 ; 头饰 批发 ; 服装辅料 批发 ; 商品 批发 贸易 许可 审批 类 商品 除外 ; 商品 零售 贸易 许可 审批 类 商品 除外 ; 贸易 咨询服务 ( 依法 须 经 批准 的 项目 ， 经 相关 部门 批准 后方 可 开展 经营 活动 ),否,否,微型,149,6
广州 昕 锐 网络科技 有限公司,91440101MA5CLHT96Q,2019-01-26,未知类型,袁建峰,200(万人民币元),0.0,万元,广东,广州,广州市 天河区 沙河 街禺 东西 路 25 号 自主 申报,地理 信息加工 处理 ; 游戏软件 设计 制作 ; 数字 动漫 制作 ; 集成电路 设计 ; 数据处理 和 存储 服务 ; 信息技术 咨询服务 ; 计算机房 维护 服务 ; 信息系统 集成 服务 ; 软件开发 ; 通信 信号 技术 的 研究 开发 ; 机器人 的 技术 研究 技术开发 ; 通信 技术 研究 开发技术 服务 ; 计算机 技术开发 技术 服务 ; 贸易 咨询服务 ( 依法 须 经 批准 的 项目 ， 经 相关 部门 批准 后方 可 开展 经营 活动 ),否,是,微型,77,6
广州市 海贼王 民宿 管理 有限公司,91440101MA5CLHTJ88,2019-01-26,未知类型,张裕民,100(万人民币元),0.0,万元,广东,广州,广州市 番禺区 博陵 大街 三巷 13 号 自主 申报,酒店 管理 ; 向 游客 提供 旅游 交通 住宿 餐饮 等 代理服务 不 涉及 旅行社 业务 ; 房屋 租赁 ; 场地 租赁 不 含 仓储 ( 依法 须 经 批准 的 项目 ， 经 相关 部门 批准 后方 可 开展 经营 活动 ),否,否,微型,43,6
广州 康彤 商贸 有限公司,91440101MA5CLHRU5J,2019-01-26,未知类型,周永福,300(万人民币元),0.0,万元,广东,广州,广州市 天河区 元岗街 天源路 3 号 自主 申报,家居饰品 批发 ; 婴儿用品 批发 ; 家具 批发 ; 箱包 批发 ; 眼镜 批发 ; 钟表 批发 ; 化妆品 批发 ; 帽 批发 ; 鞋 批发 ; 头饰 批发 ; 服装辅料 批发 ; 纺织品 针织品 及 原料 批发 ; 纺织品 及 针织品 零售 ; 服装辅料 零售 ; 头饰 零售 ; 鞋 零售 ; 帽 零售 ; 眼镜 零售 ; 箱包 零售 ; 厨房用具 及 日用 杂品 零售 ; 钟表 零售 ( 依法 须 经 批准 的 项目 ， 经 相关 部门 批准 后方 可 开展 经营 活动 ),否,否,微型,88,6
广州市 春祥 服饰 有限公司,91440101MA5CLHQR4P,2019-01-26,未知类型,钟春华,100(万人民币元),0.0,万元,广东,广州,广州市 海珠区 后 滘 西大街 四十四 巷 16 号 101 房 自主 申报,家居饰品 批发 ; 纺织品 针织品 及 原料 批发 ; 服装 批发 ; 服装辅料 批发 ; 鞋 批发 ; 帽 批发 ; 货物 进出口 专营 专控 商品 除外 ; 技术 进出口 ; 商品 批发 贸易 许可 审批 类 商品 除外 ; 互联网 商品销售 许可 审批 类 商品 除外 ; 纺织品 及 针织品 零售 ; 服装辅料 零售 ; 头饰 零售 ; 箱包 零售 ; 商品 零售 贸易 许可 审批 类 商品 除外 ; 服装 零售 ( 依法 须 经 批准 的 项目 ， 经 相关 部门 批准 后方 可 开展 经营 活动 ),否,否,微型,91,6
广州 毛睿 网络科技 有限公司,91440101MA5CLHR34N,2019-01-26,未知类型,段雷,800(万人民币元),0.0,万元,广东,广州,广州市 黄埔区 东区 街东 澳路 17 号 自主 申报,信息技术 咨询服务 ; 计算机房 维护 服务 ; 信息系统 集成 服务 ; 软件开发 ; 计算机网络 系统工程 服务 ; 网络 技术 的 研究 开发 ; 网络 信息技术 推广 服务 ; 网络安全 信息 咨询 ; 冷链 科技 研发 服务 ; 冷链 科技咨询 交流 服务 ; 科技 中介 服务 ; 科技 信息 咨询服务 ; 科技 项目 代理服务 ; 科技 项目 招标 服务 ( 依法 须 经 批准 的 项目 ， 经 相关 部门 批准 后方 可 开展 经营 活动 ),否,否,微型,76,6
广州 耀冲 网络科技 有限公司,91440101MA5CLHRD67,2019-01-26,未知类型,郭聪,800(万人民币元),0.0,万元,广东,广州,广州市 黄埔区 黄埔 街 中山大道 东 462 号 自主 申报,信息技术 咨询服务 ; 计算机房 维护 服务 ; 信息系统 集成 服务 ; 软件开发 ; 计算机网络 系统工程 服务 ; 网络 技术 的 研究 开发 ; 网络 信息技术 推广 服务 ; 网络安全 信息 咨询 ; 冷链 科技 研发 服务 ; 冷链 科技咨询 交流 服务 ; 科技 中介 服务 ; 科技 信息 咨询服务 ; 科技 项目 代理服务 ; 科技 项目 招标 服务 ( 依法 须 经 批准 的 项目 ， 经 相关 部门 批准 后方 可 开展 经营 活动 ),否,否,微型,76,6
广州市 美园 设计 有限公司,91440101MA5CLHT616,2019-01-26,未知类型,唐莉,10(万人民币元),0.0,万元,广东,广州,广州市 增 城区 新塘 镇 南安 村广深 北路 15 号 A 栋 403 房 自主 申报,照明 工程设计 服务 ; 展台 设计 服务 ; 风景园林 工程设计 服务 ; 照明 灯光设计 服务 ; 信息技术 咨询服务 ; 文化 艺术 咨询服务 ; 企业 管理 咨询服务 ; 个人 形象设计 服务 ; 园林绿化 工程 服务 ; ( 依法 须 经 批准 的 项目 ， 经 相关 部门 批准 后方 可 开展 经营 活动 ),否,否,微型,53,6
广州市 荣贵 贸易 有限公司,91440101MA5CLHTG3N,2019-01-26,未知类型,蒙荣贵,100(万人民币元),0.0,万元,广东,广州,广州市 南沙 区 丰泽 东路 106 号 自主 申报,宠物用品 批发 ; 观赏鸟 器材 及 用品 批发 ; 水族 器材 及 用品 批发 ; 编制 缝纫 日用品 批发 ; 家居饰品 批发 ; 婴儿用品 批发 ; 家具 批发 ; 箱包 批发 ; 眼镜 批发 ; 钟表 批发 ; 帽 批发 ; 鞋 批发 ; 头饰 批发 ; 服装辅料 批发 ; 服装 批发 ; 纺织品 针织品 及 原料 批发 ; 互联网 商品销售 许可 审批 类 商品 除外 ; 商品 批发 贸易 许可 审批 类 商品 除外 ; 商品 零售 贸易 许可 审批 类 商品 除外 ; 互联网 商品 零售 许可 审批 类 商品 除外 ( 依法 须 经 批准 的 项目 ， 经 相关 部门 批准 后方 可 开展 经营 活动 ),否,否,微型,111,6
广州 宇浩 科技 有限公司,91440101MA5CLHTY0U,2019-01-26,未知类型,冯浩,100(万人民币元),0.0,万元,广东,广州,广州市 南沙 区环市 大道 中 101 号 ( 自主 申报 ),科技 信息 咨询服务 ; 网络安全 信息 咨询 ; 网络 信息技术 推广 服务 ; 计算机 技术转让 服务 ; 建筑工程 土木工程 技术 咨询服务 ; 生物 技术开发 服务 ; 通信 信号 技术 咨询服务 ; 软件 技术推广 服务 ; 电力 电子 技术 服务 ; 科技 项目 代理服务 ; 科技 中介 服务 ; 互联网 商品销售 许可 审批 类 商品 除外 ; 互联网 商品 零售 许可 审批 类 商品 除外 ; 电子商务 信息 咨询 ; 电子产品 批发 ; 五金配件 制造 加工 ; 五金产品 批发 ; 五金 零售 ( 依法 须 经 批准 的 项目 ， 经 相关 部门 批准 后方 可 开展 经营 活动 ),否,是,微型,99,6
