company_name,credit_code,registration_date,company_type,legal_representative,registered_capital,registered_capital_value,registered_capital_unit,province,city,registration_address,business_scope,is_agriculture,is_manufacturing,company_scale,business_keyword_count,data_quality_score
南京 新 升 电气 新型材料 有限公司,91320115MA1XQXPL1N,2019-01-09,未知类型,朱德胜,200万元人民币,0.0,万元,江苏,南京,南京市 江宁区 鹏 山路 7 号 1 幢 A - 327 室,"电气设备 电子线路 材料 研发 ; 输配电 设备 及 控制 设备 桥架 支 吊架 制造 。 ( 依法 须 经 批准 的 项目 , 经 相关 部门 批准 后方 可 开展 经营 活动 )",否,是,微型,33,6
南京 关雎 贸易 有限公司,91320114MA1XR1LH1H,2019-01-09,未知类型,孙红静,500万元人民币,0.0,万元,江苏,南京,南京市 雨花台区 小 行路 16 号 7 号楼 504 - 505 室,"食品 服装服饰 日用百货 家用电器 化妆品 鞋帽 文化用品 办公用品 数码产品 通讯设备 工艺礼品 电子产品 计算机 软硬件 及 配件 机电产品 机电设备 建筑材料 装潢 材料 销售 ; 商务 咨询 ; 图文 设计 制作 。 ( 依法 须 经 批准 的 项目 , 经 相关 部门 批准 后方 可 开展 经营 活动 )",否,否,微型,48,6
南京 神立 建筑 劳务 有限公司,91320118MA1XR2E514,2019-01-09,未知类型,沈思远,300万元人民币,0.0,万元,江苏,南京,南京市 高淳 经济 开发区 紫荆 大道 77 号 4 幢,"建筑 劳务 分包 ; 建筑物 加固 ; 建筑设计 咨询 检测 鉴定 服务 。 ( 依法 须 经 批准 的 项目 , 经 相关 部门 批准 后方 可 开展 经营 活动 )",否,否,微型,31,6
南京 欣跃 自动化 有限公司,91320191MA1XR2JH1X,2019-01-09,未知类型,潘华芸,100万元人民币,0.0,万元,江苏,南京,南京市 江北 新区 江浦 街道 浦口 大道 28 号 万 汇城 ( 北区 ) 02 幢 222 室,"自动化 控制 设备 电气 产品 机电产品 五金交电 仪器仪表 配电箱 配电柜 及其 成套设备 机械设备 及 配件 计算机 软硬件 通讯 产品 电线电缆 销售 安装 技术 服务 ; 办公用品 销售 。 ( 依法 须 经 批准 的 项目 , 经 相关 部门 批准 后方 可 开展 经营 活动 )",否,否,微型,46,6
南京 宠泰 生物科技 有限公司,91320191MA1XQYX03K,2019-01-09,未知类型,王兆强,100万元人民币,0.0,万元,江苏,南京,南京市 江北 新区 园 思路 1 号 江苏 膜 科技 产业园 综合 服务 楼 205 - 02 室,"生物 技术开发 技术咨询 技术 交流 推广 ; 宠物用品 宠物 饲料 宠物玩具 化妆 用品 卫生用品 电子产品 家用电器 日用百货 销售 ; 宠物 智能 产品 用品 的 技术 研发 和 销售 ; 国内贸易 经纪 ; 货物 或 技术 进出口 ( 国家 禁止 或 涉及 行政 审批 的 货物 和 技术 进出口 除外 ) ; 兽药 经营 ( 须 取得 许可 或 批准 后方 可 经营 ) 。 ( 依法 须 经 批准 的 项目 , 经 相关 部门 ...",否,否,微型,76,6
南京 叁 联星 体育 文化 有限公司 秦淮 分公司,91320104MA1XR12M10,2019-01-09,未知类型,何松娇,0(万元),0.0,万元,江苏,南京,南京市 秦淮区 白下路 273 号 20 号楼 第二层 部分,"围棋 培训 ; 艺术 培训 ; 市场 营销策划 ; 文化 艺术交流 活动 策划 ; 软件 研发 ; 棋类 赛事 活动 组织 ( 依法 须 经 批准 的 项目 , 经 相关 部门 批准 后方 可 开展 经营 活动 )",否,否,微型,39,6
南京 新 鸿运 物业管理 股份 有限公司 第一百 零一 分公司,91320191MA1XR48H76,2019-01-09,未知类型,康锐,0(万元),0.0,万元,江苏,南京,南京市 江北 新 区长 芦 街道 利民 西路 19 号 C 幢 146 室,物业管理 ; 经济 信息 咨询服务 ; 提供 家庭 劳务 服务 ; 楼宇 外墙 清洗 ; 房地产 经纪 ; 酒店 管理 及 咨询 ; 房地产 销售 策划 ; 楼宇 智能化 工程 ; 机电设备 维修保养 ; 室内外 装饰 工程施工 ; 园林绿化 养护 ; 道路 清扫 保洁 及 两侧 排水沟 和 绿化带 漂浮物 清理 ; 承接 市政工程 维护 ; 市容 环境 维护 ; 城市 生产 垃圾 经营性 清运 收集 再生资源 技术开发 ; 保洁 服务 ; 会议 服务 ; ...,否,是,微型,76,6
南京 妙红 电子商务 有限公司,91320114MA1XR33U9J,2019-01-09,未知类型,施红梅,50万元人民币,0.0,万元,江苏,南京,南京市 雨花台区 凤展 路 30 号 3 幢 1708 室,"办公设备 电子产品 数码产品 化妆品 家用电器 工艺美术品 日用百货 家居用品 建筑材料 机械设备 销售 及 网上 销售 ; 企业 管理 服务 ( 投资 与 资产 管理 除外 ) ; 商务 咨询 。 ( 依法 须 经 批准 的 项目 , 经 相关 部门 批准 后方 可 开展 经营 活动 )",否,否,微型,47,6
南京 强超超 网络科技 有限公司,91320115MA1XQXMB0Y,2019-01-09,未知类型,曾超,500万元人民币,0.0,万元,江苏,南京,南京市 江宁区 科学 园龙眠 大道 180 号 大学生 创业园 A 区 5 - 11 格子 铺,"网络 技术 服务 ; 计算机系统 服务 ; 数据处理 服务 ; 软件 和 信息 服务 。 ( 依法 须 经 批准 的 项目 , 经 相关 部门 批准 后方 可 开展 经营 活动 )",否,否,微型,33,6
南京 坤泽 房产 经纪 有限公司,91320113MA1XR47P6L,2019-01-09,未知类型,侯娟娟,100万元人民币,0.0,万元,江苏,南京,南京市 栖霞区 迈皋 桥 创业园 科技 研发 基地 寅春路 18 号 - Q3102,"房产 经纪 ; 市场 营销策划 ; 物业管理 ; 室内装饰 工程设计 施工 ; 保洁 服务 家政 服务 展览 展示 服务 ; 设计 制作 代理 发布 国内 各类 广告 ; 电子商务 ; 日用百货 销售 。 ( 依法 须 经 批准 的 项目 , 经 相关 部门 批准 后方 可 开展 经营 活动 )",否,否,微型,51,6
南京 洁苏 企业 管理 有限公司,91320105MA1XR0E645,2019-01-09,未知类型,潘洁,10万元人民币,0.0,万元,江苏,南京,南京市 建邺区 贤坤路 1 号 科创 中心 2 楼 220 - 23 号 办公用房,"企业 管理 咨询 。 ( 依法 须 经 批准 的 项目 , 经 相关 部门 批准 后方 可 开展 经营 活动 )",否,否,微型,22,6
南京 联关领 网络科技 有限公司,91320115MA1XR33978,2019-01-09,未知类型,刘伟,500万元人民币,0.0,万元,江苏,南京,南京市 江宁区 龙眠 大道 180 号 大学生 创业园 A 区 5 - 7 格子 铺 ( 高新 园 ),"网络 技术开发 技术转让 技术咨询 技术 服务 ; 电子产品 及 配件 的 安装 销售 。 ( 依法 须 经 批准 的 项目 , 经 相关 部门 批准 后方 可 开展 经营 活动 )",否,否,微型,32,6
南京市 佰斯曼 健身 有限公司,91320115MA1XR0BG77,2019-01-09,未知类型,彭业伟,120万元人民币,0.0,万元,江苏,南京,南京市 江宁区 麒麟 街道 天麒路 150 号琐 石苑 7 号 四层 整层,"健身 服务 ; 食品 销售 。 ( 依法 须 经 批准 的 项目 , 经 相关 部门 批准 后方 可 开展 经营 活动 )",否,否,微型,24,6
南京 悠乐芸 电子商务 有限公司,91320115MA1XR24K0B,2019-01-09,未知类型,余文俊,100万元人民币,0.0,万元,江苏,南京,南京市 江宁区 汤山 街道 迎宾 大道 集贸市场 05A 幢 113,电子商务 ( 不得 从事 增值 电信 金融业务 ) ; 从事 计算机 软硬件 网络科技 领域 内 的 技术开发 技术咨询 技术 服务 技术转让 ; 电子产品 数码产品 日用百货 办公用品 文具用品 体育用品 工艺礼品 卫生洁具 化妆品 监控 设备 建筑 装潢 材料 服装服饰 鞋帽 橡胶制品 汽车配件 摩托车 配件 医疗器械 五金交电 的 批发 零售 ...,否,否,微型,48,6
南京 泰普威 机电工程 有限公司,91320118MA1XQYLL91,2019-01-09,未知类型,陈小雨,500万元人民币,0.0,万元,江苏,南京,南京市 高淳 区桠 溪 镇 红梅 北路 011 号 13 幢 302,"机电工程 楼宇 智能化 工程 消防工程 的 设计 施工 ; 电梯 停车 设备 中央空调 维修保养 ; 安防 设备 消防设备 销售 维修保养 ; 机电设备 安装 维修保养 ; 电梯配件 电工器材 建材 五金配件 销售 ; 软件开发 ; 互联网 技术 服务 ; 弱电 工程设计 施工 技术 服务 。 ( 依法 须 经 批准 的 项目 , 经 相关 部门 批准 后方 可 开展 经营 活动 )",否,否,微型,61,6
仪征市 思卓 教育 培训中心 有限公司,91321081MA1XR2U960,2019-01-09,未知类型,刘晨,50(万元人民币),0.0,万元,江苏,扬州,仪征市 国庆 路 118 号,中小学 学科 类 培训 具体 开设 课程 班次 等 需 通过 备案 审核 。,否,否,微型,14,6
南京 安启和昶 汽配 有限公司,91320192MA1XR3CU6B,2019-01-09,未知类型,张小燕,100万元人民币,0.0,万元,江苏,南京,南京 经济 技术开发区 龙潭 街道 张 陈路 6 号 陈店 村 村委会 办公楼 689 室,"汽车配件 五金 机电 日用百货 销售 。 ( 依法 须 经 批准 的 项目 , 经 相关 部门 批准 后方 可 开展 经营 活动 )",否,否,微型,24,6
南京 蕊 乐 建材 有限公司,91320105MA1XR2MK5U,2019-01-09,未知类型,胡必伦,200万元人民币,0.0,万元,江苏,南京,南京市 建邺区 江东 中路 80 号 金盛 国际 家居 江东门 广场 建材 北广场 负 二楼 C 区 6 - 1 号,"建筑材料 涂料 五金交电 电子产品 服装 玻璃制品 钢材 家居 销售 。 ( 依法 须 经 批准 的 项目 , 经 相关 部门 批准 后方 可 开展 经营 活动 )",否,否,微型,28,6
南京 海德 森 智能 科技 有限公司,91320115MA1XR08R8J,2019-01-09,未知类型,沈键钢,150万元人民币,0.0,万元,江苏,南京,南京市 江宁区 秣陵 街道 秣 周 东路 12 号,"从事 信息技术 大 数据 人工智能 计算机 软硬件 通信 产品 教育 科技领域 内 的 技术开发 技术转让 技术咨询 技术 服务 ; 承接 : 网络工程 ; 销售 : 计算机 软硬件 及 辅助 设备 办公用品 五金产品 通讯设备 通信 设备 并 提供 上述 商品 的 售后服务 及 技术咨询 ; 企业 管理 咨询 。 ( 依法 须 经 批准 的 项目 , 经 相关 部门 批准 后方 可 开展 经营 活动 )",否,否,微型,66,6
中银 泰 ( 江苏 ) 工程 担保 有限公司,91320105MA1XR1JC8M,2019-01-09,未知类型,胡时宝,8888万元人民币,0.0,万元,江苏,南京,南京市 建邺区 汉中门 大街 151 号 五楼 5115 - 34 室,"工程项目 担保 服务 ; 财务 信息 咨询 。 ( 依法 须 经 批准 的 项目 , 经 相关 部门 批准 后方 可 开展 经营 活动 )",否,否,微型,26,6
南京 友意 达 建筑工程 有限公司,91320106MA1XR18L1X,2019-01-09,未知类型,徐应勇,280万元人民币,0.0,万元,江苏,南京,南京市 鼓楼区 幕府 西路 116 号 402 室 - 17,"建筑 工程装饰 工程 钢结构 工程 土石方 工程 建筑 幕墙 工程 市政工程 园林绿化 工程 建筑安装 工程 防水 防腐 保温 工程 门窗 工程 楼宇 智能化 工程 房屋 拆除 工程 ( 不 含 爆破 ) 的 设计 施工 ; 机电设备 安装 , 水电 安装 ; 展览 展示 服务 ; 废旧物资 回收 ( 国家 限定 或 禁止 的 项目 除外 ) 。 ( 依法 须 经 批准 的 项目 , 经 相关 部门 批准 后方 可 开展 经营 ...",否,否,微型,75,6
东海县 墨沁 商贸 有限公司,91320722MA1XR61M98,2019-01-09,未知类型,李小龙,500万元人民币,0.0,万元,江苏,连云港,连云港市 东海县 牛 山镇 富华 西路 60 号 东方 体育 城 3 - 102,"纺织品 玩具 汽车配件 日用品 宠物用品 烟具 钟表 家居用品 化妆品 家具 餐具 水晶 水晶制品 木制品 银饰 珍珠 蜜蜡 琥珀 翡翠 手工艺品 服装鞋帽 箱包 家纺 窗帘 地毯 家用电器 数码产品 体育用品 文具用品 手机 及 配件 五金建材 办公用品 销售 。 ( 依法 须 经 批准 的 项目 , 经 相关 部门 批准 后方 可 ...",否,否,微型,51,6
南京 爱 跳 舞蹈 有限公司,91320191MA1XR2NQ0Q,2019-01-09,未知类型,唐光丽,100万元人民币,0.0,万元,江苏,南京,南京市 江北 新区 葛塘 街道 浦六 北路 A1 栋 3012 室,面向 中小学生 开展 的 艺术 ( 辅导 ) 培训 体育 或 体育运动 ( 辅导 ) 培训 科技 ( 辅导 ) 培训 研学 ( 辅导 ) 培训 ; 面向 成年人 开展 的 培训 服务 ( 不 含 国家 统一 认可 的 职业 证书 类 培训 ) ; 组织 文化 艺术交流 ; 设计 制作 代理 发布 国内 各类 广告 ; 市场调研 ; 提供 展览 展示 会务 礼仪 服务 ; 文化用品 工艺品 服装鞋帽 乐器 销售 ; 影视 策划 ; ...,否,否,微型,77,6
丰县 创隆 通讯器材 有限公司,91320321MA1XR65H35,2019-01-09,未知类型,丁东金,81万元人民币,0.0,万元,江苏,徐州,徐州市 丰县 范楼 镇 金陵 花园 小区,"手机 及 配件 电子产品 批发 零售 ; 手机 及 配件 电子产品 维修服务 ; 依 协议 办理 电信 增值 业务 。 ( 依法 须 经 批准 的 项目 , 经 相关 部门 批准 后方 可 开展 经营 活动 )",否,否,微型,38,6
南京 宠倍 托 宠物 服务 有限公司,91320104MA1XQXW98F,2019-01-09,未知类型,周威,100万元人民币,0.0,万元,江苏,南京,南京市 秦淮区 洪武 路 359 号 826 室,"宠物用品 宠物 饲料 服装鞋帽 电子产品 的 批发 销售 ; 自营 和 代理 各类 商品 及 技术 的 进出口 业务 ( 国家 限定 企业 经营 或 禁止 进出口 的 商品 和 技术 除外 ) ; 宠物 服务 ; 文化 艺术交流 活动 组织 策划 ; 展览 展示 服务 ; 生物 技术 的 研发 与 推广 ; 市场 营销策划 图文 设计 制作 企业 管理 咨询 ( 依法 须 经 批准 的 项目 , 经 相关 部门 批准 后方 可 开展 经营 活动 )",否,否,微型,80,6
东台 铭创 磁电 有限公司,91320981MA1XQXUNX2,2019-01-09,未知类型,陈劲良,100(万元人民币),0.0,万元,江苏,盐城,东台市 五烈 镇 锦春 路 233 号,磁性材料 研发 生产 ， 电子科技 研发 ， 电子产品 除 电子 出版物 五金制品 不锈钢 制品 金属构件 销售 ， 自营 和 代理 各类 商品 和 技术 的 进出口 业务 国家 限定 企业 经营 或者 禁止 进出口 的 商品 和 技术 除外 。,否,是,微型,40,6
南京 聚恒 装饰 有限公司,91320104MA1XQXKWX1,2019-01-09,未知类型,夏尧全,500万元人民币,0.0,万元,江苏,南京,南京市 秦淮区 大光路 108 号 二楼,"室内外 装饰 装修 工程设计 , 施工 ; 排污 工程 ; 园林绿化 工程 ; 水电 安装 ; 建筑 智能化 工程 ; 弱电 工程 ; 房屋 修缮 工程 ; 装饰 材料 销售 。 ( 依法 须 经 批准 的 项目 , 经 相关 部门 批准 后方 可 开展 经营 活动 )",否,否,微型,49,6
南京 嘉美 装饰 工程 有限公司,91320115MA1XQXQN4P,2019-01-09,未知类型,王志国,200万元人民币,0.0,万元,江苏,南京,南京市 江宁区 东山 街道 莱茵 达路 99 号 1 - 9 ( 江宁 高新 园 ),"室内外 装潢 工程 园林绿化 工程 土石方 工程 水电 安装 工程 安防 工程施工 ; 装饰 材料 灯具 电器 电线电缆 的 销售 。 ( 依法 须 经 批准 的 项目 , 经 相关 部门 批准 后方 可 开展 经营 活动 )",否,否,微型,39,6
凌增 特殊钢 ( 昆山 ) 有限公司,91320583MA1XR2N406,2019-01-09,未知类型,林少凌,200万元人民币,0.0,万元,江苏,苏州,苏州市 昆山市 千灯 镇 石浦 宏川路 645 号,"特殊钢 建筑 装饰 材料 五金交电 通讯器材 计算机 及 配件 黑色金属 的 销售 ; 机械设备 及 配件 不锈钢 制品 金属制品 模具 的 研发 生产 加工 销售 ; 货物 及 技术 的 进出口 业务 。 ( 依法 须 经 批准 的 项目 , 经 相关 部门 批准 后方 可 开展 经营 活动 )",否,是,微型,51,6
南京 文 玺印 章 有限公司,91320191MA1XR1GJ6U,2019-01-09,未知类型,王亦明,10万元人民币,0.0,万元,江苏,南京,南京市 江北 新区 大厂 街道 园 西路 180 号 225 室,"公章 刻制 ( 须 取得 许可 或 批准 后方 可 经营 ) ; 企业 信息 咨询服务 ; 商务信息 咨询 ; 企业 管理 咨询 ; 设计 制作 代理 发布 国内 各类 广告 ; 图文 设计 制作 ; 印章 材料 印章 设备 机械设备 日用百货 电子产品 办公用品 工艺品 文具用品 销售 。 ( 依法 须 经 批准 的 项目 , 经 相关 部门 批准 后方 可 开展 经营 活动 )",否,否,微型,66,6
南京 正 心皮 草 有限公司,91320115MA1XR1W537,2019-01-09,未知类型,张大勇,100万元人民币,0.0,万元,江苏,南京,南京市 江宁区 禄口 街道 志 航路 10 号,"裘皮 服饰 裘皮 制品 的 生产 与 销售 ; 裘皮 原料 的 销售 。 ( 依法 须 经 批准 的 项目 , 经 相关 部门 批准 后方 可 开展 经营 活动 )",否,是,微型,32,6
南京 小叮当 搬家 服务 有限公司,91320113MA1XR2Q072,2019-01-09,未知类型,张传斌,10万元人民币,0.0,万元,江苏,南京,南京市 栖霞区 八卦 洲 街道 东江 路 A 栋 办公楼 5 - 951,"搬家 服务 ; 装卸 搬运 服务 ; 货运 代理 ; 货物 配载 服务 ; 普通 货物 仓储 服务 ; 家具 安装 。 ( 依法 须 经 批准 的 项目 , 经 相关 部门 批准 后方 可 开展 经营 活动 )",否,否,微型,40,6
南京 博淼 建筑装修 装饰 有限公司,91320115MA1XR1B84W,2019-01-09,未知类型,祁飞翔,500万元人民币,0.0,万元,江苏,南京,南京市 江宁区 秣陵 街道 庄排 路 158 号 紫元府 3 幢 1001 室,室内外 装饰 工程 建筑工程 土石方 工程 市政工程 水电 安装 工程 安防 工程 防水工程 钢结构 工程 弱电 工程 脚手架 搭建 工程设计 与 施工 ; 房屋 拆除 服务 ; 垃圾清运 ; 保洁 服务 ; 物业管理 ; 提供 建筑 劳务 服务 ( 劳务 派遣 除外 ) ; 设计 制作 代理 发布 国内 各类 广告 ; 智能化 设备 机械设备 水暖 设备 电气设备 通风设备 安装 与 销售 ; 电子 ...,否,否,微型,65,6
南京 绯 樱 鞋业 有限公司,91320113MA1XR27F97,2019-01-09,未知类型,杨珊,500万元人民币,0.0,万元,江苏,南京,南京市 栖霞区 迈皋 桥 创业园 科技 研发 基地 寅春路 18 号 - F97,"鞋帽 服装 销售 ; 电子商务 。 ( 依法 须 经 批准 的 项目 , 经 相关 部门 批准 后方 可 开展 经营 活动 )",否,否,微型,24,6
南京 哲匠 企业 管理 咨询 有限公司,91320111MA1XR46A7P,2019-01-09,未知类型,翁文翰,20(万元人民币),0.0,万元,江苏,南京,南京市 浦口区 江浦 街道 浦口 大道 9 号 万汇 城南区 03 幢 2209 室,企业 管理 咨询 ； 电脑 图文 设计 制作 ； 组织 文化 艺术交流 活动 ； 企业形象 策划 ； 日用百货 服装 饰品 皮革制品 鞋帽 洗涤 用品 化妆品 保健食品 摄影 器材 玩具 文具 音响设备 及 器材 包装材料 工艺品 销售 。,否,否,微型,37,6
南京 未尘 信息 科技 服务 有限公司,91320115MA1XR1XH8Q,2019-01-09,未知类型,高施妍,10万元人民币,0.0,万元,江苏,南京,南京市 江宁区 淳化 街道 务本 路 79 号 01 幢 202 室,"信息技术 开发技术 咨询 技术 服务 ; 计算机 软硬件 开发 销售 ; 设计 制作 代理 发布 国内 各类 广告 ; 展览 展示 服务 ; 会务 服务 ; 化妆品 工艺品 礼品 服装 办公用品 日用百货 销售 。 ( 依法 须 经 批准 的 项目 , 经 相关 部门 批准 后方 可 开展 经营 活动 )",否,否,微型,52,6
南京 利顺 建筑安装 工程 有限公司,91320191MA1XR2DL64,2019-01-09,未知类型,王利顺,200(万元人民币),0.0,万元,江苏,南京,南京市 江北 新区 大厂 街道 湖滨路 112 号 - 7 - 201 室,建筑安装 工程 园林绿化 工程 的 设计 施工 及 维修 ； 五金 砂石 建材 的 销售 ； 机械设备 租赁 ； 道路 货物运输 须 取得 许可 或 批准 后方 可 经营 。,否,否,微型,30,6
南京 清润 广告 有限公司,91320192MA1XR0L69N,2019-01-09,未知类型,张德云,100万元人民币,0.0,万元,江苏,南京,南京 经济 技术开发区 龙潭 街道 花 上路 2 号 花园村 村委会 办公楼 643 室,"设计 制作 代理 发布 国内 各类 广告 ; 礼仪 服务 ; 会务 会展 服务 ; 舞台 设备 音响设备 租赁 。 ( 依法 须 经 批准 的 项目 , 经 相关 部门 批准 后方 可 开展 经营 活动 )",否,否,微型,38,6
南京 大 唛 汽车 维修服务 有限公司 浦口 第二 分公司,91320191MA1XR49Y2R,2019-01-09,未知类型,王浩,0(万元),0.0,万元,江苏,南京,南京市 江北 新区 泰山 街道 新马路 175 号浦欣 家园 D 由 1 - 6 号 商业 用房,"汽车修理 与 维护 ; 汽车配件 汽车 装具 润滑油 化工产品 ( 不 含 危险 化学品 ) 五金产品 日用百货 销售 ; 机械设备 的 租赁 ; 商务信息 咨询 ; 汽车保险 代理服务 ; 企业 管理 咨询 。 ( 依法 须 经 批准 的 项目 , 经 相关 部门 批准 后方 可 开展 经营 活动 )",否,否,微型,51,6
南京 昱 畅 电子商务 有限公司,91320105MA1XQYB62Y,2019-01-09,未知类型,高如泉,200万元人民币,0.0,万元,江苏,南京,南京市 建邺区 应天 西路 88 号 1 幢 1005 室,"电子商务 。 ( 依法 须 经 批准 的 项目 , 经 相关 部门 批准 后方 可 开展 经营 活动 )",否,否,微型,20,6
南京 汉章 贸易 有限公司,91320191MA1XR15W2B,2019-01-09,未知类型,宿建军,100万元人民币,0.0,万元,江苏,南京,南京市 江北 新区 星火 路 20 号 星火 创业 大厦 1 幢 518 室,"针纺织品 服装鞋帽 玩具 母婴 用品 居家 用品 箱包 工艺品 文体用品 和 化妆品 销售 ; 服装设计 ; 品牌 推广 策划 ; 网页 设计 ; 软件开发 。 ( 依法 须 经 批准 的 项目 , 经 相关 部门 批准 后方 可 开展 经营 活动 )",否,否,微型,43,6
南京 万福 塑料 新型材料 有限公司,91320115MA1XR0FJ70,2019-01-09,未知类型,魏小四,200万元人民币,0.0,万元,江苏,南京,南京市 江宁区 鹏 山路 7 号 1 幢 A - 308 室,"特氟龙 制品 密封件 氟塑料 制品 塑料制品 研发 生产 销售 ( 依法 须 经 批准 的 项目 , 经 相关 部门 批准 后方 可 开展 经营 活动 )",否,是,微型,27,6
南京 游蜜客 信息 科技 有限公司,91320106MA1XR1770P,2019-01-09,未知类型,王乔华,10000万元人民币,0.0,万元,江苏,南京,南京市 鼓楼区 中山北路 346 号 58 号楼 103 室,"信息技术 的 技术 研发 ; 健康 管理 咨询 ( 不 含 诊疗 ) ; 计算机系统 新能源 汽车 的 技术开发 ; 面向 成年人 开展 的 非 职业技能 培训 ( 不 含 国家 统一 认可 的 职业 证书 类 培训 ) ; 自营 和 代理 各类 商品 及 技术 的 进出口 业务 ( 国家 限定 企业 经营 或 禁止 进出口 的 商品 和 技术 除外 ) 。 ( 依法 须 经 批准 的 项目 , 经 相关 部门 批准 后方 可 开展 经营 活动 )",否,否,微型,83,6
光坊 激光 科技 ( 苏州 ) 有限公司,91320509MA1XR0U311,2019-01-09,未知类型,冷洪涛,"4,765.1827(万元人民币)",0.0,万元,江苏,苏州,苏州市 吴江 区黎里 镇 城司 路 158 号,激光 设备 的 研发 生产 销售 维修保养 及 提供 相关 技术 服务 ； 数控系统 及 软件 光学 元件 及 光纤 元件 的 开发 及 销售 ； 自营 和 代理 各类 商品 及 技术 的 进出口 业务 国家 限定 企业 经营 或 禁止 进出口 的 商品 和 技术 除外 。,否,是,微型,49,6
南京 威时 芯片 科技 有限公司,91320102MA1XR6BJ8W,2019-01-09,未知类型,颜劭,100万元人民币,0.0,万元,江苏,南京,南京市 玄武区 中央 路 32 号 9 层,"芯片 计算机软件 开发 销售 技术咨询 技术 服务 ; 体育用品 服装 机电设备 电子产品 通讯设备 及 配件 ( 不 含 卫星 电视广播 地面 接收 设施 ) 的 生产 ( 仅限 分支机构 经营 ) 销售 ; 体育赛事 活动 策划 ; 文化 艺术交流 ( 不 含 演出 ) ; 会务 服务 ; 企业 管理 咨询 。 ( 依法 须 经 批准 的 项目 , 经 相关 部门 批准 后方 可 开展 经营 活动 )",否,是,微型,70,6
南京 经世 炜 煌 贸易 有限公司,91320104MA1XQY273H,2019-01-09,未知类型,臧经阁,500(万元人民币),0.0,万元,江苏,南京,南京市 秦淮区 科巷 1 号 1417 室,预 包装 食品 及 散装 食品 酒水 饮料 销售 ； 初级 农产品 日用百货 服装鞋帽 洗涤 用品 化妆品 文化 办公用品 纸制品 家具 木材 建筑材料 装饰 材料 卫生用品 金属材料 电线电缆 五金交电 通讯器材 工艺品 玩具 针纺织品 皮具 箱包 母婴 用品 销售 。,否,否,微型,39,6
南京 瑞赛 环境工程 有限公司,91320106MA1XR2JR39,2019-01-09,未知类型,陈书元,1180万元人民币,0.0,万元,江苏,南京,南京市 鼓楼区 建宁路 263 号 第四层,"环境 工程设计 开发技术 咨询 技术 服务 ; 环保 设备 水 处理 设备 空气净化 除尘 设备 仪器仪表 电气设备 机械设备 机电设备 建筑材料 销售 ; 软件开发 技术 服务 及 销售 ; 工程项目 设计 ; 建筑 劳务 分包 ; 自营 和 代理 各类 商品 及 技术 的 进出口 业务 ( 国家 限定 企业 经营 或 禁止 进出口 的 商品 和 技术 除外 ) 。 ( 依法 须 经 批准 的 项目 , 经 相关 部门 ...",否,否,微型,72,6
兴化市 奇为 物资贸易 有限公司,91321281MA1XR3LQ0N,2019-01-09,未知类型,房桂凤,20(万元人民币),0.0,万元,江苏,泰州,兴化市 沙沟 镇 周奋村 西首,木材 钢材 仪器仪表 消防器材 五金工具 销售 。,否,否,微型,7,6
南京 俊程 消防工程 有限公司,91320115MA1XR5U780,2019-01-09,未知类型,杜雷,9000万元人民币,0.0,万元,江苏,南京,南京市 江宁区 秣陵 街道 佛 城东路 8 号 美丽 新世界 金德茂 花园 25 幢 107 室,"消防工程 建筑 智能化 工程 机电设备 安装 工程装饰 装修 工程 水电工程 给排水 工程 市政工程 地基 工程 基础 工程 建筑工程 设计 施工 ; 消防器材 销售 ; 消防 技术 咨询服务 ; 电子 智能化 工程设计 ; 物业管理 ; 电梯 及 配件 安装 及 售后服务 : 管道 安装 。 ( 依法 须 经 批准 的 项目 , 经 相关 部门 批准 后方 可 开展 经营 活动 )",否,否,微型,62,6
南京 浩之杰 电子科技 有限公司,91320104MA1XR0HJXH,2019-01-09,未知类型,李浩杰,150万元人民币,0.0,万元,江苏,南京,南京市 秦淮区 洪武 路 198 号 B 幢 2805 室,"电子产品 研发 销售 ; 计算机 软硬件 技术开发 技术咨询 技术 服务 ; 网络 技术 研发 技术 服务 ; 网页 设计 ; 网站 建设 ; 系统集成 服务 ; 数据处理 ; 展览 展示 服务 ; 会务 服务 ; 机电设备 电子产品 数码产品 计算机 及 配件 计算机 及 耗材 灯光音响 设备 家用电器 日常用品 办公用品 的 销售 。 ( 依法 须 经 批准 的 项目 , 经 相关 部门 批准 后方 可 开展 ...",否,否,微型,68,6
南京 紫藤 云物联 科技 有限公司,91320118MA1XQY1D6L,2019-01-09,未知类型,李永欣,1000万元人民币,0.0,万元,江苏,南京,南京市 高淳 区桠溪 国际 慢城 小镇 10 栋 A 区 154 室,"物 联网 信息技术 开发 咨询服务 ; 计算机软件 技术开发 咨询 转让 及 服务 ; 计算机 数据处理系统 集成 ; 通信工程 设计 及 施工 ; 市场 营销策划 及 咨询服务 ; 广告设计 制作 代理 发布 ; 自动化 设备 的 开发 ; 网页 设计 制作 ; 网站 建设 。 ( 依法 须 经 批准 的 项目 , 经 相关 部门 批准 后方 可 开展 经营 活动",否,否,微型,61,6
兴化市 泱鸿 水产品 养殖场,92321281MA1XR1199M,2019-01-09,个体工商户,陈丹丹,50万人民币,0.0,万元,江苏,泰州,兴化市 安丰 镇万耿村 四组 123 号,水产品 养殖 销售 。,是,否,微型,4,8
